P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	P3_1	P3_2	P3_3	P5_1	P5_2	P5_3	Species	name	protein_id
2.63049793243408	2.96141624450684	3.07002258300781	2.92497158050537	2.86010837554932	3.22324562072754	3.3080415725708	3.96223926544189	3.8240327835083	3.60891437530518	3.87568187713623	3.67886734008789	PRO	ketol-acid reductoisomerase	WP_011132949.1
1.66364192962646	1.81649017333984	1.7755126953125	1.71046161651611	1.82637691497803	2.02842330932617	2.21146297454834	1.75037097930908	2.21863651275635	1.31141757965088	2.25642108917236	2.49477005004883	PRO	acetyl-CoA carboxylase, carboxyltransferase subunit beta	WP_011132418.1
1.20268154144287	1.37742042541504	1.34204292297363	1.91707706451416	1.95631504058838	1.94379997253418	3.12756633758545	3.29257869720459	3.0805196762085	2.73504543304443	3.52877140045166	3.1326904296875	PRO	urease subunit alpha	WP_011132596.1
3.70179462432861	3.1131534576416	3.32400703430176	3.4198579788208	3.39206409454346	2.93531608581543	1.03993892669678	0.681597709655762	0.738556861877441	0.613680839538574	1.38053226470947	-0.0525474548339844	PRO	SulP family inorganic anion transporter	WP_011132278.1
0.341870307922363	0.451562881469727	0.816310882568359	1.09091091156006	0.564948081970215	1.15253067016602	1.94281482696533	1.79719257354736	1.2782735824585	1.05473804473877	1.52501201629639	1.9089527130127	PRO	5-(carboxyamino)imidazole ribonucleotide mutase	WP_011131806.1
1.53387928009033	1.10783195495605	2.34462356567383	2.53626918792725	2.85176944732666	2.42256927490234	3.34500217437744	2.78205966949463	3.04912853240967	3.39333629608154	3.38436985015869	3.55735397338867	PRO	cupin domain-containing protein	WP_011133041.1
1.41994571685791	1.37178802490234	1.55108261108398	1.62196254730225	1.78239154815674	1.45257377624512	1.72402667999268	1.27590847015381	1.41820049285889	0.651791572570801	1.14717769622803	1.05406761169434	PRO	3-dehydroquinate synthase	WP_011132316.1
-0.600462913513184	-1.04592895507813	-0.571903228759766	0.186980247497559	-0.108935356140137	-0.346534729003906	1.33978176116943	1.17576694488525	1.59677219390869	1.16015148162842	1.79515171051025	1.23507881164551	PRO	hypothetical protein	WP_011131670.1
1.54276752471924	1.16232109069824	1.09790420532227	1.07126522064209	1.17624187469482	1.29175567626953	1.45824337005615	1.40462970733643	1.22517108917236	0.892159461975098	1.49001407623291	0.92034912109375	PRO	MBL fold metallo-hydrolase	WP_011131824.1
1.85910892486572	2.21284866333008	1.75408554077148	1.87089061737061	1.92158603668213	2.31081199645996	1.71306324005127	2.07923412322998	1.95632457733154	2.22274112701416	2.17487049102783	2.64453315734863	PRO	aldehyde reductase	WP_011133011.1
5.96863269805908	5.76079177856445	6.01245498657227	4.65036487579346	5.08358478546143	5.32431030273438	2.53647518157959	1.49902057647705	2.6447172164917	3.04669284820557	3.41683673858643	3.53706359863281	PRO	SulP family inorganic anion transporter	WP_011131853.1
1.64530086517334	1.60574913024902	1.75409889221191	1.05444049835205	0.883791923522949	0.821958541870117	1.35747623443604	1.14843463897705	1.44422435760498	1.55723857879639	1.97242450714111	1.88736152648926	PRO	3-isopropylmalate dehydratase large subunit	WP_011131893.1
3.47026538848877	3.18325233459473	3.56941604614258	3.4895544052124	3.68152523040771	3.50602149963379	2.22444820404053	2.01300716400146	2.20395565032959	2.77228832244873	2.22757434844971	2.67588043212891	PRO	flavodoxin FldA	WP_011132805.1
-2.40608882904053	-2.65733909606934	-1.89276123046875	-1.4337739944458	-1.18247509002686	-1.5717887878418	-0.506222724914551	0.00782680511474609	-0.0609979629516602	-0.552609443664551	-1.10077953338623	-0.429132461547852	PRO	nucleoside triphosphate pyrophosphohydrolase family protein	WP_011132544.1
2.64733791351318	2.732421875	2.77052879333496	3.34060573577881	3.38838672637939	3.24813461303711	4.13851261138916	4.46795558929443	3.94725704193115	3.63033580780029	3.76324939727783	4.00896644592285	PRO	NADP-dependent isocitrate dehydrogenase	WP_011133224.1
3.43688488006592	3.38510131835938	3.35633087158203	3.09058856964111	3.2027006149292	3.2248477935791	3.80949878692627	4.43919467926025	3.54774188995361	3.41200351715088	4.13004589080811	3.73926734924316	PRO	enoyl-ACP reductase FabI	WP_011131919.1
0.714247703552246	0.798297882080078	0.335372924804688	1.11617183685303	1.13950443267822	1.44619178771973	1.77132701873779	1.77238941192627	1.75422763824463	1.56077098846436	2.07117176055908	1.17625617980957	PRO	aminopeptidase P N-terminal domain-containing protein	WP_011133071.1
-0.88194751739502	-1.04750061035156	-0.653285980224609	-0.21208667755127	-0.316704750061035	-0.742279052734375	-0.211705207824707	-0.531060218811035	-0.561081886291504	-1.33154010772705	-0.905703544616699	-1.03570747375488	PRO	D-alanine--D-alanine ligase	WP_011132940.1
3.16392612457275	3.22221946716309	3.16763305664063	2.90710163116455	2.91851139068604	3.29887390136719	2.96963024139404	3.58441638946533	3.69418048858643	2.69893932342529	3.16530513763428	3.04236602783203	PRO	thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha	WP_011132863.1
-1.01630115509033	-0.775505065917969	-1.00276184082031	0.126181602478027	-0.0834131240844727	0.248958587646484	0.74543285369873	1.15705013275146	0.333231925964355	0.559876441955566	0.50650691986084	-0.0188617706298828	PRO	uroporphyrinogen-III C-methyltransferase	WP_036930751.1
2.55006504058838	2.42149543762207	2.74673080444336	2.68078136444092	2.75757503509521	2.74253463745117	-0.159504890441895	0.490836143493652	-0.68326473236084	0.760800361633301	-0.672041893005371	0.908166885375977	PRO	aldehyde dehydrogenase family protein	WP_011131968.1
1.16455554962158	1.10750770568848	1.21401596069336	1.15038204193115	0.892207145690918	1.56439018249512	2.93251895904541	3.72018337249756	2.97475910186768	3.384596824646	3.61943531036377	3.30742835998535	PRO	ribosome recycling factor	WP_011132156.1
0.168704032897949	0.535837173461914	0.834402084350586	0.0500955581665039	0.32799243927002	0.26032829284668	0.0414266586303711	0.696520805358887	0.561898231506348	0.207976341247559	0.474898338317871	0.161273956298828	PRO	AAA family ATPase	WP_011132821.1
0.924954414367676	0.82969856262207	0.771657943725586	1.30689525604248	1.0266809463501	1.36767196655273	2.65122699737549	2.82226276397705	2.96048259735107	3.23975467681885	3.46154880523682	3.47992897033691	PRO	dCTP deaminase	WP_011131882.1
3.36204814910889	3.42709350585938	3.33321571350098	3.14738750457764	3.18247890472412	3.35434341430664	3.95111179351807	3.44681453704834	3.70566654205322	2.73988819122314	3.62002086639404	3.61956596374512	PRO	NAD-dependent epimerase/dehydratase family protein	WP_011133292.1
2.16345310211182	1.327880859375	1.42946243286133	0.658930778503418	0.955676078796387	1.2360725402832	2.07230854034424	3.58791255950928	3.18483448028564	3.62671947479248	3.77079105377197	4.97067832946777	PRO	porin	WP_042116110.1
0.233454704284668	0.57304573059082	0.922515869140625	1.29566860198975	1.53178691864014	1.20394515991211	1.86758518218994	1.46007442474365	1.13033962249756	1.2027063369751	1.81187343597412	1.42120361328125	PRO	carbon-nitrogen hydrolase family protein	WP_011132249.1
3.78176784515381	4.09787940979004	3.52585220336914	2.51452922821045	2.76480579376221	2.76222801208496	2.28302097320557	2.90690135955811	2.34267902374268	3.78304386138916	3.0359354019165	2.65592956542969	PRO	30S ribosomal protein S7	WP_011133138.1
4.46453762054443	5.07475852966309	4.51564025878906	3.6465482711792	3.61487293243408	3.92236137390137	4.33228206634521	4.47094058990479	3.62757587432861	5.17702007293701	4.55772304534912	4.48247146606445	PRO	50S ribosomal protein L4	WP_011133185.1
5.43923473358154	5.42148399353027	5.30236053466797	5.33658504486084	5.22305965423584	5.85471153259277	6.34167003631592	7.4858922958374	7.08100414276123	7.04341411590576	6.8888635635376	7.15416717529297	PRO	co-chaperone GroES	WP_011133066.1
0.63923168182373	0.719182968139648	0.707773208618164	0.566781044006348	0.439162254333496	0.789865493774414	0.313235282897949	-0.260725975036621	0.275530815124512	1.28665637969971	1.17200565338135	1.22167778015137	PRO	BMC domain-containing protein	WP_011132182.1
2.48156642913818	2.42304801940918	2.66741752624512	2.8850793838501	2.862961769104	3.0816535949707	3.82797527313232	3.53292560577393	3.70120716094971	3.55941104888916	3.97914218902588	4.07751274108887	PRO	pyruvate kinase	WP_011132545.1
1.49878215789795	1.36971664428711	1.31930160522461	1.31905460357666	1.65607357025146	2.1273193359375	3.32083988189697	3.97812557220459	3.86732578277588	3.77149486541748	3.96645641326904	4.10552597045898	PRO	nucleotide exchange factor GrpE	WP_011131654.1
1.61694240570068	1.64308929443359	1.46328926086426	1.99974155426025	1.82301425933838	1.90659332275391	1.31861972808838	1.39923191070557	1.29834842681885	1.67514705657959	1.5982084274292	1.60133171081543	PRO	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	WP_011132702.1
3.20683193206787	2.81107521057129	3.19608879089355	3.79040050506592	3.59175395965576	3.40132713317871	2.1447114944458	1.68352031707764	2.3994779586792	2.32461833953857	2.39932155609131	2.4259033203125	PRO	photosystem I reaction center subunit IV	WP_011131966.1
4.29819583892822	4.5405158996582	4.73893928527832	3.00739192962646	3.2693452835083	3.30987167358398	3.5749979019165	3.7851037979126	3.03971004486084	3.91989994049072	3.98454189300537	4.13582611083984	PRO	response regulator	WP_011133246.1
3.18691349029541	3.4363899230957	3.47684097290039	3.52709102630615	3.61276721954346	3.43979072570801	0.182341575622559	-0.748164176940918	-0.00680255889892578	0.593350410461426	-0.229363441467285	0.164836883544922	PRO	RIP metalloprotease RseP	WP_011132823.1
0.629733085632324	0.557735443115234	0.680389404296875	0.926960945129395	1.14682865142822	1.42276382446289	0.768433570861816	0.64496898651123	0.87534236907959	1.17300701141357	1.11712741851807	0.859550476074219	PRO	DUF3769 domain-containing protein	WP_011131891.1
-0.826094627380371	-0.891801834106445	-0.128135681152344	-0.56122875213623	-0.291733741760254	-0.102575302124023	0.441342353820801	0.751650810241699	0.791516304016113	-0.167342185974121	0.128645896911621	0.245342254638672	PRO	triose-phosphate isomerase	WP_011132463.1
4.46232128143311	5.00540542602539	4.38952827453613	3.28169727325439	3.39265727996826	3.72475814819336	3.33626270294189	4.20055103302002	3.53532695770264	3.69802570343018	3.84072780609131	3.94198036193848	PRO	30S ribosomal protein S3	WP_011133180.1
2.11999607086182	1.77248382568359	2.12890815734863	2.59141635894775	2.43822956085205	2.11859130859375	1.01223468780518	0.821194648742676	1.00257015228271	1.77820491790771	1.68535709381104	0.772647857666016	PRO	glycine zipper 2TM domain-containing protein	WP_036930434.1
-0.374995231628418	-0.0619583129882813	-0.161392211914063	-0.791943550109863	-0.805163383483887	-1.08554458618164	-0.346804618835449	-0.0236749649047852	0.00154018402099609	-0.404829978942871	-0.443465232849121	0.0158596038818359	PRO	PhoH family protein	WP_011132918.1
0.592535972595215	0.682619094848633	0.58088493347168	0.988587379455566	1.13991069793701	1.08141899108887	0.805270195007324	0.457228660583496	0.654885292053223	1.28470516204834	0.453408241271973	1.36903953552246	PRO	urea ABC transporter ATP-binding subunit UrtE	WP_011132607.1
3.57577610015869	3.65345764160156	3.48502540588379	3.20141506195068	3.21332454681396	3.2608470916748	3.38914966583252	2.50703716278076	3.20318126678467	3.66569995880127	3.98165416717529	3.75239562988281	PRO	preprotein translocase subunit SecA	WP_011133266.1
2.25840854644775	2.36020278930664	2.19146537780762	2.14403438568115	2.27424907684326	2.34940528869629	2.11489582061768	1.17728710174561	1.65586376190186	2.12384128570557	2.37595272064209	1.60895347595215	PRO	nucleotide sugar dehydrogenase	WP_011132895.1
5.58156490325928	5.35420989990234	5.91066741943359	4.66084957122803	4.37493991851807	4.16463279724121	2.83316135406494	0.999258995056152	2.12352657318115	1.04735279083252	1.37675952911377	1.92748641967773	PRO	cytochrome b6-f complex iron-sulfur subunit	WP_011132098.1
-0.70081615447998	-0.47764778137207	-0.186916351318359	0.00374889373779297	0.321185111999512	-0.379156112670898	0.480761528015137	0.0799169540405273	-0.104249000549316	0.0339136123657227	0.798684120178223	0.162759780883789	PRO	bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase	WP_011132902.1
2.44850635528564	2.58044624328613	2.6491756439209	2.63748264312744	2.82409572601318	2.79815101623535	2.49817180633545	1.90261554718018	2.38452816009521	2.09812450408936	2.28602886199951	2.49389266967773	PRO	carbamoyltransferase	WP_011132880.1
1.12741756439209	1.31347274780273	1.37057495117188	1.49879741668701	1.36294269561768	1.58937644958496	1.85684490203857	1.88726139068604	1.47770023345947	1.22156620025635	1.84403133392334	1.34979438781738	PRO	proline--tRNA ligase	WP_011132143.1
0.894455909729004	1.48761558532715	1.72740173339844	1.75051593780518	1.46506786346436	1.41853332519531	3.38050746917725	3.50686550140381	3.3551721572876	3.20158863067627	3.48233127593994	3.68781089782715	PRO	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	WP_011132376.1
0.713200569152832	1.19752502441406	0.444004058837891	1.46010494232178	1.26143169403076	1.71199226379395	0.927493095397949	0.823920249938965	0.852995872497559	1.2338285446167	1.51046276092529	0.930109024047852	PRO	Ycf66 family protein	WP_011131701.1
3.44749546051025	3.5292854309082	3.1214599609375	2.72577381134033	2.55552387237549	2.90082550048828	3.10227298736572	2.74293231964111	3.08806705474854	3.45202350616455	3.42500972747803	3.80688285827637	PRO	50S ribosomal protein L3	WP_011133186.1
-0.0383596420288086	-0.00260734558105469	0.693088531494141	0.247262001037598	-0.590739250183105	-0.611120223999023	-3.98254680633545	-3.64647006988525	-5.83310699462891	-4.1016674041748	-3.12088680267334	-1.09662437438965	PRO	cytochrome b6-f complex subunit IV	WP_011131963.1
1.60145282745361	1.46722221374512	1.72535705566406	1.6649808883667	1.64935970306396	1.75432586669922	2.45606136322021	1.7465181350708	2.2094030380249	1.67286205291748	1.75927448272705	1.69667625427246	PRO	histidinol dehydrogenase	WP_011133116.1
2.41494655609131	2.57539749145508	2.25607681274414	1.72636890411377	1.82044506072998	1.9404468536377	2.00483417510986	2.12475109100342	1.88408374786377	1.81717777252197	2.27307415008545	1.69673347473145	PRO	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	WP_011133063.1
-0.492001533508301	0.0445690155029297	0.19249153137207	-0.214474678039551	0.0224027633666992	-0.346527099609375	0.32123851776123	0.394547462463379	0.636460304260254	-0.164973258972168	0.0166597366333008	0.629907608032227	PRO	adenylate kinase	WP_011133167.1
0.011540412902832	-0.387466430664063	-0.008453369140625	0.168410301208496	0.736310005187988	0.578433990478516	0.743699073791504	1.2433500289917	0.665207862854004	-0.26505184173584	0.330571174621582	-0.232995986938477	PRO	hypothetical protein	WP_011132121.1
0.401467323303223	0.497615814208984	0.200305938720703	0.399624824523926	0.272112846374512	0.446935653686523	0.292962074279785	0.470824241638184	0.0357065200805664	0.0129842758178711	-0.110169410705566	0.29609489440918	PRO	LPS export ABC transporter ATP-binding protein	WP_011132398.1
-1.92025279998779	-1.95703887939453	-1.62009239196777	-1.40793704986572	-1.34066104888916	-1.77812957763672	-1.94914531707764	-2.083815574646	-2.15211963653564	-3.19270038604736	-2.39715099334717	-1.99981880187988	PRO	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	WP_036930400.1
-0.329493522644043	-0.394824981689453	-0.484569549560547	-0.0925703048706055	-0.134709358215332	0.0817375183105469	0.486163139343262	0.499485969543457	0.784497261047363	-0.416462898254395	-0.405705451965332	0.0986862182617188	PRO	prephenate/arogenate dehydrogenase	WP_011133193.1
2.29249668121338	1.86701011657715	2.41462898254395	2.36696529388428	2.13824939727783	2.43155860900879	1.10408687591553	0.576031684875488	1.17293071746826	1.06433582305908	1.0192403793335	1.58378791809082	PRO	F0F1 ATP synthase subunit B	WP_011133082.1
1.58738040924072	1.7295036315918	1.46861839294434	2.01731014251709	1.88045787811279	2.15298271179199	2.03599071502686	1.676833152771	1.88850688934326	1.39561176300049	1.56923389434814	1.20317459106445	PRO	glutamine--fructose-6-phosphate transaminase (isomerizing)	WP_011133234.1
1.51610279083252	1.59129524230957	1.79204750061035	1.96846485137939	2.00603199005127	2.30580902099609	3.03300762176514	3.13084697723389	3.07863521575928	2.75243473052979	2.97275638580322	2.72108840942383	PRO	leucyl aminopeptidase	WP_011132966.1
-0.574536323547363	-0.549953460693359	-0.650495529174805	-0.352234840393066	-0.549221992492676	-0.345676422119141	-0.312628746032715	-0.164671897888184	-0.408299446105957	0.0710783004760742	-0.840554237365723	-0.286481857299805	PRO	agmatinase	WP_011133313.1
-1.19122409820557	-1.33812522888184	-1.06076622009277	-0.937060356140137	-0.91157054901123	-1.51308441162109	-3.1682653427124	0.746912956237793	-2.38742351531982	-2.31325626373291	-2.13439464569092	-3.74689292907715	PRO	NADH-quinone oxidoreductase subunit J	WP_011131797.1
0.750674247741699	0.398508071899414	0.684114456176758	0.636017799377441	0.665741920471191	0.915493011474609	1.18091869354248	0.945441246032715	0.94766902923584	0.549887657165527	0.59422779083252	0.342746734619141	PRO	CDP-glucose 4,6-dehydratase	WP_011132837.1
0.773867607116699	0.939249038696289	0.731870651245117	0.452475547790527	0.538187980651855	0.680362701416016	0.946295738220215	1.26683330535889	1.33565235137939	1.67424869537354	1.26417446136475	1.49803733825684	PRO	AAA family ATPase	WP_011132214.1
2.01942729949951	1.3189582824707	1.70400047302246	2.04124164581299	1.90266513824463	2.08709526062012	1.96153736114502	2.0169153213501	1.7826509475708	1.90621089935303	1.74315166473389	1.85127258300781	PRO	GntR family transcriptional regulator	WP_011133264.1
0.419417381286621	0.311105728149414	0.541059494018555	0.896815299987793	0.475186347961426	0.81580924987793	2.55383968353271	2.31394290924072	2.28249073028564	2.5987024307251	3.09482669830322	3.12482261657715	PRO	TrkA family potassium uptake protein	WP_011131723.1
0.488608360290527	0.636350631713867	0.336135864257813	0.990206718444824	0.94869327545166	1.33093452453613	0.181122779846191	1.99779224395752	0.886538505554199	2.31219959259033	2.32943630218506	2.68568801879883	PRO	cysteine synthase A	WP_011131762.1
2.78541660308838	2.81580543518066	2.6983699798584	3.00235843658447	2.975998878479	3.19084358215332	3.83824634552002	3.67474269866943	3.2571268081665	3.09743785858154	3.37792301177979	3.50325965881348	PRO	argininosuccinate synthase	WP_011133334.1
0.265936851501465	0.121200561523438	0.618204116821289	0.834811210632324	0.909344673156738	0.74046516418457	-0.414292335510254	-0.508194923400879	-0.705414772033691	-0.0217142105102539	0.429276466369629	0.786849975585938	PRO	ribulose-phosphate 3-epimerase	WP_011132400.1
0.0974931716918945	0.0946044921875	0.0152339935302734	-0.56510066986084	-0.474431037902832	-0.445089340209961	0.0974874496459961	0.892809867858887	0.373438835144043	1.22524356842041	1.39909648895264	1.16109275817871	PRO	replicative DNA helicase	WP_011133301.1
3.72349643707275	3.72270965576172	3.94254684448242	0.385170936584473	0.446722984313965	0.0644092559814453	1.52734661102295	-4.45901393890381	-2.23939990997314	1.16787433624268	-4.69049739837646	1.1161994934082	PRO	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	WP_011132478.1
0.00413417816162109	0.336383819580078	0.535249710083008	0.751872062683105	0.987322807312012	0.660572052001953	0.442309379577637	1.07871723175049	0.499310493469238	-0.073735237121582	0.378169059753418	0.446401596069336	PRO	tryptophan synthase subunit alpha	WP_011132206.1
0.682894706726074	0.639259338378906	0.613094329833984	0.92463207244873	0.829205513000488	1.09729766845703	1.48026371002197	1.02850818634033	1.17580127716064	0.973891258239746	1.4181661605835	1.52721786499023	PRO	5-(carboxyamino)imidazole ribonucleotide synthase	WP_011132317.1
0.578692436218262	0.198392868041992	0.316595077514648	0.204037666320801	0.339337348937988	0.0394096374511719	0.104296684265137	0.493477821350098	-1.8314962387085	-2.02035999298096	0.430474281311035	0.993167877197266	PRO	YvcK family protein	WP_036930993.1
1.78616809844971	2.49682998657227	2.64915084838867	2.159987449646	1.93224239349365	1.3738899230957	2.00148677825928	1.95714092254639	2.12295246124268	1.588059425354	1.81823253631592	0.442108154296875	PRO	50S ribosomal protein L22	WP_011133181.1
-2.23644924163818	-2.39045333862305	-1.59785461425781	-1.9066915512085	-1.76728916168213	-1.79630088806152	-0.641980171203613	0.24153995513916	-0.182719230651855	0.179369926452637	0.00870800018310547	-0.166303634643555	PRO	hypothetical protein	WP_011131640.1
0.538844108581543	1.01980781555176	0.854400634765625	1.31496906280518	1.52213382720947	1.47905540466309	2.90910243988037	2.18393421173096	2.29615688323975	2.04131603240967	2.9807596206665	2.52211570739746	PRO	porphobilinogen synthase	WP_011131854.1
-0.220728874206543	-0.413167953491211	-0.402149200439453	0.0220441818237305	-0.11759090423584	0.478830337524414	0.388983726501465	0.433798789978027	0.259280204772949	-0.145127296447754	0.0616846084594727	0.0384006500244141	PRO	bifunctional riboflavin kinase/FAD synthetase	WP_011132907.1
2.01206493377686	1.75603294372559	1.94684600830078	2.37789821624756	2.35506343841553	2.68202590942383	2.42275142669678	2.07004261016846	1.86669445037842	2.26587963104248	2.54207324981689	2.28179740905762	PRO	trypsin-like peptidase domain-containing protein	WP_011131728.1
2.92448711395264	2.83100891113281	2.7803840637207	2.2371072769165	1.94373226165771	2.10847091674805	2.76488590240479	2.53426074981689	2.95208072662354	2.53675174713135	3.15431499481201	2.58957481384277	PRO	phosphomethylpyrimidine synthase ThiC	WP_011133238.1
0.828129768371582	0.893653869628906	0.971776962280273	1.27744770050049	1.29955959320068	1.25236892700195	2.44867038726807	1.96898746490479	1.97274112701416	1.55755138397217	1.91747760772705	1.58782577514648	PRO	Rid family detoxifying hydrolase	WP_011132192.1
7.58844661712646	7.38093185424805	7.90845108032227	6.37841892242432	6.61058139801025	6.36760711669922	4.24210262298584	2.20925235748291	4.25679111480713	4.73724842071533	3.77291965484619	3.91667747497559	PRO	photosystem II q(b) protein	WP_011131862.1
1.4708776473999	1.8720645904541	1.53311920166016	2.0557279586792	1.96935558319092	2.39986610412598	3.43056774139404	3.21694850921631	3.2802038192749	2.94643878936768	3.53657817840576	3.62027931213379	PRO	chorismate synthase	WP_011131863.1
3.25047206878662	3.80707359313965	4.20308494567871	3.70029735565186	3.86526584625244	4.400390625	3.13832569122314	2.66949367523193	3.32078456878662	4.0134916305542	3.62677669525146	3.28187942504883	PRO	ribulose bisphosphate carboxylase small subunit	WP_011132185.1
1.76986598968506	1.72635269165039	1.5517406463623	1.73396587371826	1.71297168731689	1.9667797088623	2.64738178253174	2.53391361236572	2.62535953521729	2.48844623565674	2.66550731658936	2.7405834197998	PRO	aspartate--tRNA ligase	WP_011133315.1
-1.09853458404541	-1.04035949707031	-0.924648284912109	-0.0443658828735352	-0.237908363342285	-0.0238018035888672	0.656580924987793	0.67258358001709	0.97938060760498	1.35718441009521	0.943488121032715	1.36276626586914	PRO	RpoD/SigA family RNA polymerase sigma factor	WP_011132923.1
1.39038944244385	1.2370491027832	1.06087112426758	-0.0515451431274414	0.155661582946777	0.271581649780273	0.97914981842041	0.183247566223145	0.871024131774902	1.7839879989624	1.39603900909424	1.00255584716797	PRO	excinuclease ABC subunit UvrB	WP_011133276.1
0.906130790710449	1.08272552490234	1.28728294372559	1.86620235443115	2.05472469329834	1.64540863037109	1.97617244720459	1.58357334136963	1.62258815765381	0.968050956726074	0.917725563049316	1.70466041564941	PRO	class II fumarate hydratase	WP_011133094.1
2.79503536224365	2.9166088104248	2.9351863861084	2.48399448394775	2.26024913787842	1.9473876953125	3.44972705841064	3.27066898345947	3.31622982025146	3.54030704498291	4.02434825897217	3.52177429199219	PRO	ribonuclease J	WP_011133279.1
0.236357688903809	0.194032669067383	0.478420257568359	0.935826301574707	0.294569969177246	0.666372299194336	0.197512626647949	-0.136153221130371	-0.0297632217407227	-0.163582801818848	0.394585609436035	0.497486114501953	PRO	protein translocase subunit SecF	WP_011132561.1
1.5232400894165	1.64580726623535	1.36723899841309	1.55264377593994	1.4099588394165	1.52828788757324	2.63621807098389	2.17876529693604	2.47892284393311	2.62547206878662	3.123948097229	2.84120178222656	PRO	serine--tRNA ligase	WP_011132822.1
3.47490406036377	3.71072959899902	3.51418495178223	3.14391422271729	3.27842044830322	3.41077995300293	2.79108905792236	2.58495235443115	2.45316219329834	2.4109354019165	2.52314281463623	2.53435134887695	PRO	glycogen synthase GlgA	WP_011132243.1
1.06615924835205	1.52680206298828	1.29592514038086	1.21282291412354	1.17944240570068	1.2650089263916	0.958712577819824	0.732878684997559	1.0398473739624	0.93264102935791	0.612757682800293	0.826452255249023	PRO	threonine--tRNA ligase	WP_011132231.1
2.02637767791748	1.91260528564453	2.09555053710938	1.50863552093506	1.78991603851318	2.03460311889648	3.062424659729	3.58494472503662	3.21875476837158	3.65781879425049	3.80676364898682	3.77607154846191	PRO	glycosyl transferase	WP_011132595.1
0.244196891784668	0.248136520385742	0.00562286376953125	0.195403099060059	0.00569248199462891	0.322330474853516	0.595517158508301	0.708115577697754	0.70816707611084	-0.0566492080688477	0.911295890808105	0.765729904174805	PRO	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	WP_011132899.1
2.22157764434814	2.13292503356934	1.98960876464844	0.42347240447998	0.57027530670166	0.9906005859375	1.89709758758545	2.4824914932251	2.54301929473877	0.878373146057129	1.66684818267822	0.709823608398438	PRO	GTP cyclohydrolase I	WP_011132171.1
4.01979351043701	4.10622215270996	3.81178092956543	2.51755046844482	2.43447971343994	2.66513824462891	2.52519512176514	3.67506504058838	3.2330904006958	3.63389682769775	3.389479637146	2.96862030029297	PRO	type I methionyl aminopeptidase	WP_011132112.1
2.43715000152588	2.26550102233887	2.59848022460938	2.77803707122803	2.63099575042725	2.7746696472168	0.462037086486816	0.128508567810059	0.448931694030762	0.30473804473877	-0.0832643508911133	0.739938735961914	PRO	SLBB domain-containing protein	WP_052039325.1
-0.0751829147338867	-0.259908676147461	0.0411205291748047	0.223217964172363	0.342827796936035	0.444761276245117	0.967253684997559	0.999285697937012	0.862687110900879	1.39459323883057	0.255707740783691	1.15286636352539	PRO	aspartate carbamoyltransferase catalytic subunit	WP_011131872.1
0.218283653259277	-0.235446929931641	0.0864200592041016	0.179490089416504	0.229538917541504	0.264640808105469	0.603068351745605	-0.525229454040527	0.316397666931152	0.256802558898926	0.261492729187012	0.377742767333984	PRO	polyphosphate kinase 1	WP_011133323.1
2.79667377471924	2.93750762939453	2.64922904968262	2.25050449371338	1.97205257415771	2.11897087097168	2.61746692657471	2.83952236175537	2.21166324615479	2.42513942718506	3.29551219940186	2.23009872436523	PRO	NAD(P)H-quinone oxidoreductase subunit H	WP_011131811.1
0.543715476989746	-0.0782241821289063	0.763080596923828	1.03525447845459	1.67442607879639	1.43107032775879	-0.64650821685791	-0.36405086517334	-0.839390754699707	-0.363581657409668	0.846348762512207	-0.689350128173828	PRO	CNNM domain-containing protein	WP_011133072.1
1.61843395233154	1.70357131958008	1.42322540283203	1.74824237823486	1.9009428024292	1.87992668151855	1.4722204208374	0.78098201751709	0.837727546691895	0.590706825256348	0.666718482971191	0.68475341796875	PRO	argininosuccinate lyase	WP_011131650.1
2.17555522918701	2.38613700866699	2.13959693908691	2.53868770599365	2.34208583831787	2.51562118530273	3.48532772064209	3.61621189117432	3.16394901275635	3.19510746002197	3.69875621795654	3.83758544921875	PRO	ATP-dependent Clp protease proteolytic subunit	WP_011132947.1
4.26521778106689	4.07669639587402	4.04673385620117	2.68341541290283	2.74645137786865	3.14216804504395	2.55007076263428	3.53396511077881	3.23875904083252	3.43529796600342	2.98762226104736	3.251220703125	PRO	30S ribosomal protein PSRP-3	WP_011133069.1
2.99094676971436	3.01120567321777	2.37565040588379	2.82160472869873	2.80673122406006	3.4456615447998	3.3987340927124	4.23140430450439	3.80722713470459	3.38052272796631	3.8517599105835	3.5602970123291	PRO	nucleoside-diphosphate kinase	WP_011131684.1
