C1_1	C1_2	C1_3	C2_1	C2_2	C2_3	C3_1	C3_2	C3_3	C4_1	C4_2	C4_3	C5_1	C5_2	C5_3	Species	name	protein_id
1.16615962982178	1.24387836456299	2.01141548156738	1.69389724731445	1.43239784240723	1.71845436096191	1.62426567077637	1.5758695602417	1.88912487030029	1.54737377166748	1.42724895477295	1.72190475463867	1.35098934173584	1.71083354949951	1.43005275726318	PRO	GntR family transcriptional regulator	WP_011133264.1
0.421536445617676	0.60511302947998	0.299137115478516	0.00730323791503906	-0.0825939178466797	0.0602397918701172	-0.150259017944336	-0.130270957946777	0.00176334381103516	-0.265406608581543	-0.359353065490723	-0.153507232666016	-0.23218822479248	0.263466835021973	-0.519490242004395	PRO	HesA/MoeB/ThiF family protein	WP_011133197.1
-2.70922374725342	-2.26291751861572	-2.9509162902832	-2.12524032592773	-2.43288230895996	-2.2841739654541	-1.80668067932129	-2.01384449005127	-1.6317720413208	-2.14525127410889	-2.27394580841064	-2.08939361572266	-2.17391872406006	-2.45707988739014	-1.792893409729	PRO	cobaltochelatase subunit CobN	WP_011132512.1
2.62490367889404	2.2210168838501	2.5501880645752	2.90482711791992	2.91391181945801	2.53163146972656	2.83193588256836	2.48507595062256	2.62462902069092	1.92467403411865	2.21683979034424	1.27812767028809	1.69659519195557	1.52992153167725	1.824387550354	PRO	anthranilate phosphoribosyltransferase	WP_011132585.1
0.191697120666504	0.307330131530762	0.209665298461914	0.390193939208984	0.207744598388672	0.41510009765625	0.273971557617188	0.515755653381348	0.583855628967285	0.0727777481079102	0.151900291442871	-0.279167175292969	-0.182473182678223	0.119610786437988	-0.37940502166748	PRO	LPS export ABC transporter ATP-binding protein	WP_011132398.1
0.527146339416504	0.775490760803223	0.69923210144043	0.699651718139648	0.895679473876953	0.954717636108398	0.746026992797852	0.907235145568848	0.743081092834473	0.808178901672363	0.69246768951416	0.835914611816406	0.52498722076416	1.04030895233154	0.708672523498535	PRO	hypothetical protein	WP_225866776.1
0.284834861755371	0.0183210372924805	0.414638519287109	0.688215255737305	0.651924133300781	0.818347930908203	0.613571166992188	0.290371894836426	0.417220115661621	0.504498481750488	0.633467674255371	0.702478408813477	0.389323234558105	0.00638675689697266	0.414456367492676	PRO	ATP-binding cassette domain-containing protein	WP_036930995.1
1.04117488861084	1.10854434967041	1.41865348815918	1.15974617004395	1.2311840057373	1.06156349182129	1.42414093017578	0.945649147033691	1.02830982208252	1.56310558319092	1.59816074371338	1.1258659362793	1.20712184906006	1.16109752655029	1.32096004486084	PRO	MBL fold metallo-hydrolase	WP_011131824.1
-1.37758922576904	-1.19806003570557	-0.634527206420898	-0.431625366210938	-0.517425537109375	-0.459388732910156	-0.27052116394043	-0.364304542541504	-0.600531578063965	-0.584490776062012	-0.540190696716309	-1.04464530944824	0.142949104309082	-1.165207862854	-1.06849956512451	PRO	D-alanine--D-alanine ligase	WP_011132940.1
-0.824933052062988	-0.615715980529785	-0.231948852539063	0.0920276641845703	0.0663700103759766	-0.112739562988281	0.194116592407227	-0.0384092330932617	-0.0941629409790039	-0.44931697845459	-0.357373237609863	-0.637611389160156	-0.0351476669311523	-0.19459056854248	0.0619688034057617	PRO	replicative DNA helicase	WP_011133301.1
3.45205974578857	2.8124475479126	2.89466857910156	2.91928482055664	2.9006519317627	3.27687835693359	2.81894111633301	2.76684856414795	2.6821928024292	2.45659160614014	2.68258762359619	2.45675277709961	2.14394664764404	2.28991413116455	2.23566913604736	PRO	polyprenyl synthetase family protein	WP_011132703.1
1.00596332550049	0.255261421203613	0.731904983520508	1.43681907653809	1.29552268981934	1.05282020568848	1.30365180969238	0.670844078063965	0.79625415802002	0.953707695007324	0.61420726776123	0.420528411865234	0.354830741882324	0.568417549133301	0.779805183410645	PRO	adenosylmethionine--8-amino-7-oxononanoate transaminase	WP_011133100.1
-0.135077476501465	0.509005546569824	0.199056625366211	-0.306449890136719	-0.231029510498047	-0.512550354003906	0.367498397827148	0.20620059967041	0.0534296035766602	1.08531856536865	0.859761238098145	1.00482559204102	1.24842166900635	0.915364265441895	1.16681575775146	PRO	diflavin flavoprotein	WP_011131681.1
1.98512935638428	1.69538021087646	1.61019706726074	1.53009605407715	1.83408355712891	2.10891151428223	1.81389236450195	1.60453128814697	1.60401058197021	2.05917263031006	1.7881498336792	1.48109245300293	1.71439838409424	1.78453350067139	1.52977466583252	PRO	alpha/beta fold hydrolase	WP_011133227.1
-0.445225715637207	-0.859366416931152	0.129964828491211	0.471668243408203	0.437471389770508	0.467351913452148	0.317520141601563	0.171368598937988	0.125155448913574	0.0678110122680664	-0.17975902557373	-0.202234268188477	-1.43677616119385	-1.11684322357178	-0.858447074890137	PRO	TIGR01777 family oxidoreductase	WP_011131759.1
0.60605525970459	0.314932823181152	0.646503448486328	0.780868530273438	0.929479598999023	0.666791915893555	0.790948867797852	0.849055290222168	0.432242393493652	0.677731513977051	0.763236045837402	0.526859283447266	0.371829032897949	0.728604316711426	0.35988712310791	PRO	ATP-binding cassette domain-containing protein	WP_011132085.1
1.57917499542236	1.28182697296143	1.66103553771973	1.37519454956055	1.35717964172363	1.59769248962402	1.22522926330566	1.31177425384521	1.12121105194092	1.42220020294189	1.36644268035889	1.67885208129883	1.37674808502197	1.55358219146729	1.36540126800537	PRO	AarF/ABC1/UbiB kinase family protein	WP_011131848.1
1.67554950714111	1.3383321762085	1.2942066192627	0.908369064331055	1.18587875366211	1.09514427185059	0.406558990478516	0.179471015930176	0.358674049377441	0.350644111633301	0.377123832702637	0.513339996337891	0.283507347106934	-0.0518617630004883	0.209052085876465	PRO	L-2-hydroxyglutarate oxidase	WP_011132849.1
0.743474006652832	0.916409492492676	0.938503265380859	1.19529914855957	1.24660682678223	1.23412895202637	1.43951988220215	1.63402271270752	1.75020122528076	1.55803394317627	1.4786901473999	1.05309867858887	1.08408832550049	1.02696323394775	1.31364727020264	PRO	ribonuclease D	WP_011133212.1
0.811087608337402	1.38867092132568	1.53286361694336	1.66458320617676	1.55261993408203	1.38784790039063	2.16027450561523	1.85103893280029	1.90980434417725	2.11206531524658	1.99922657012939	1.6891040802002	2.47249507904053	2.78096485137939	2.08417224884033	PRO	dCTP deaminase	WP_011131882.1
2.40175533294678	2.63611316680908	2.14242172241211	2.19008445739746	2.17387771606445	1.73146057128906	2.18103218078613	1.42086696624756	2.03910160064697	1.9657564163208	1.54488277435303	0.906850814819336	1.9966402053833	0.992062568664551	1.02624607086182	PRO	porphobilinogen synthase	WP_011131854.1
0.831782341003418	0.514702796936035	0.624422073364258	1.2183895111084	0.947244644165039	1.06042098999023	0.879663467407227	0.857327461242676	0.657183647155762	0.527182579040527	0.273585319519043	0.105051040649414	0.116503715515137	0.213156700134277	0.115962028503418	PRO	glucosylglycerol 3-phosphatase	WP_011132273.1
-0.38016414642334	-0.404139518737793	-0.445333480834961	0.185127258300781	0.0672435760498047	-0.129549026489258	0.189058303833008	-0.0360212326049805	0.575623512268066	0.330729484558105	0.0920095443725586	-0.0568523406982422	0.857649803161621	0.706130027770996	0.542614936828613	PRO	CocE/NonD family hydrolase	WP_011132219.1
0.318100929260254	0.213601112365723	0.414436340332031	0.763429641723633	0.788608551025391	0.582918167114258	0.939443588256836	0.520443916320801	0.535222053527832	0.437752723693848	0.0323476791381836	0.0722122192382813	-0.204482078552246	-0.225184440612793	0.137408256530762	PRO	glutathione synthase	WP_011131817.1
0.157748222351074	0.531619071960449	0.705503463745117	0.42877197265625	0.48895263671875	0.492851257324219	-0.00254631042480469	0.213515281677246	0.327862739562988	-0.0937738418579102	-0.00256061553955078	-0.153430938720703	0.379733085632324	0.54604434967041	0.081110954284668	PRO	HDIG domain-containing protein	WP_011132701.1
1.33542728424072	1.92483425140381	2.88872337341309	2.58138847351074	2.78703117370605	2.46533584594727	2.68612480163574	2.28016567230225	2.66954708099365	2.59171009063721	2.62238597869873	2.68474960327148	2.48097324371338	2.44033336639404	2.14624309539795	PRO	metal ABC transporter substrate-binding protein	WP_011132665.1
0.271872520446777	0.11390209197998	0.521930694580078	0.595226287841797	0.490131378173828	0.598966598510742	0.441947937011719	0.278950691223145	0.035618782043457	-0.216734886169434	0.0886716842651367	0.0237922668457031	-0.179638862609863	-0.61058521270752	-0.355437278747559	PRO	carboxypeptidase M32	WP_011132128.1
0.569127082824707	0.368916511535645	0.0717792510986328	0.292325973510742	0.269376754760742	0.307136535644531	0.211160659790039	0.042241096496582	0.413058280944824	-0.163662910461426	-0.168927192687988	-0.441202163696289	-0.44184398651123	-0.262927055358887	-0.27253246307373	PRO	L-aspartate oxidase	WP_011131738.1
1.95861530303955	1.86436939239502	1.67534255981445	1.67462921142578	1.93793678283691	1.29329109191895	1.32043647766113	0.673392295837402	1.28842067718506	0.785676002502441	0.16736888885498	-0.0575466156005859	0.614354133605957	0.133082389831543	0.473813056945801	PRO	glycosyltransferase family 4 protein	WP_011132033.1
0.175143241882324	0.134188652038574	0.0352344512939453	-0.239370346069336	-0.0761642456054688	-0.0938949584960938	-0.116943359375	-0.12723445892334	-0.025111198425293	-0.198819160461426	-0.115151405334473	0.137149810791016	-0.182600975036621	-0.291499137878418	0.00151920318603516	PRO	thiamine phosphate synthase	WP_011132908.1
1.22998332977295	1.29677677154541	0.941347122192383	0.951526641845703	1.10392761230469	1.08378028869629	0.971561431884766	1.290452003479	1.3691873550415	0.716450691223145	1.04980754852295	1.21429061889648	1.36779689788818	0.616724967956543	0.698550224304199	PRO	hypothetical protein	WP_011132871.1
1.0612268447876	0.58907413482666	0.567974090576172	0.477272033691406	0.0724525451660156	0.736555099487305	0.458229064941406	0.937321662902832	0.670008659362793	0.696330070495605	1.05280208587646	0.560203552246094	0.679045677185059	1.06541728973389	0.76541805267334	PRO	methyltransferase domain-containing protein	WP_011133133.1
0.63444995880127	0.0836629867553711	0.325981140136719	0.604904174804688	0.314064025878906	0.514303207397461	0.540670394897461	0.531128883361816	0.633994102478027	0.0257387161254883	0.17125415802002	0.242843627929688	-0.351836204528809	-0.0139913558959961	-0.319186210632324	PRO	diaminopimelate epimerase	WP_011132521.1
1.94951343536377	1.80569934844971	1.78144073486328	1.22425842285156	1.08464431762695	1.27544593811035	1.12081527709961	0.927704811096191	0.862229347229004	0.706847190856934	0.906126976013184	0.420186996459961	0.543776512145996	0.289734840393066	0.747138023376465	PRO	dehydrogenase E1 component subunit beta	WP_011132864.1
-0.881472587585449	-1.39771366119385	-0.862724304199219	-0.464132308959961	-0.635408401489258	-0.609987258911133	-0.543706893920898	-0.430771827697754	-0.772643089294434	-0.754862785339355	-0.723414421081543	-0.46875	-1.05283260345459	-0.967852592468262	-0.723029136657715	PRO	Hsp33 family molecular chaperone HslO	WP_011132299.1
-1.05684757232666	-1.42234706878662	-1.16718673706055	-0.830705642700195	-0.850137710571289	-0.968671798706055	-0.711357116699219	-0.852011680603027	-0.621010780334473	-0.924553871154785	-1.12355327606201	-1.22593307495117	-1.1636209487915	-1.59212207794189	-0.869847297668457	PRO	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	WP_011132924.1
-0.390707969665527	-0.928908348083496	-1.02042961120605	-0.723127365112305	-0.200595855712891	-0.623382568359375	-0.760025024414063	-0.939946174621582	-0.94362735748291	-0.574986457824707	-1.18020725250244	-1.09663009643555	-1.40323543548584	-1.41115474700928	-1.23602962493896	PRO	PAS domain-containing sensor histidine kinase	WP_011132340.1
0.124014854431152	-0.327637672424316	0.259265899658203	0.617347717285156	0.38648796081543	0.191694259643555	0.893909454345703	1.15271472930908	0.846615791320801	1.96727848052979	2.21273708343506	1.04645538330078	1.98493099212646	1.57941150665283	2.11600780487061	PRO	6,7-dimethyl-8-ribityllumazine synthase	WP_011133270.1
0.959071159362793	0.976183891296387	1.39646530151367	1.39719009399414	1.25894165039063	1.19563102722168	1.5201416015625	1.41717433929443	1.17512989044189	0.83918285369873	1.15615940093994	0.82459831237793	0.905409812927246	0.337136268615723	0.568833351135254	PRO	UMP kinase	WP_011132157.1
2.91658878326416	2.88882541656494	3.37500190734863	3.24411582946777	3.2953987121582	3.12143325805664	3.15662002563477	3.37357997894287	3.28715991973877	3.69277858734131	3.71008586883545	2.25645446777344	3.30543041229248	3.28856754302979	3.59780788421631	PRO	RNA-binding protein	WP_042116203.1
2.05827236175537	2.10284900665283	2.27155494689941	1.76400184631348	2.36144256591797	2.03959465026855	1.49594879150391	1.76875019073486	1.74993228912354	2.21650409698486	1.95836925506592	1.9360179901123	2.09756183624268	1.79982280731201	2.42087650299072	PRO	F0F1 ATP synthase subunit delta	WP_011133081.1
0.311247825622559	0.595664024353027	1.07987785339355	1.4910717010498	1.21143341064453	0.982292175292969	1.87686729431152	1.54874134063721	1.76409816741943	1.48878574371338	1.17329502105713	0.961555480957031	0.97440242767334	0.900143623352051	1.28180980682373	PRO	TrkA family potassium uptake protein	WP_011131723.1
-0.247065544128418	-0.38832950592041	0.191051483154297	0.28630256652832	-0.0368003845214844	0.177328109741211	0.391855239868164	0.333622932434082	0.182074546813965	0.232394218444824	0.331913948059082	0.162616729736328	0.0326471328735352	0.213265419006348	0.280714988708496	PRO	FAD-binding oxidoreductase	WP_011132937.1
2.09718227386475	2.12491512298584	2.28579902648926	2.52967262268066	2.52562522888184	2.66014671325684	2.52495574951172	2.46262264251709	2.28691577911377	2.47592830657959	2.52326679229736	2.49163818359375	2.19146251678467	2.75798320770264	2.21651554107666	PRO	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	WP_011132376.1
1.34860324859619	0.86841869354248	0.877288818359375	1.11712074279785	1.00175666809082	0.989097595214844	0.895181655883789	0.672011375427246	0.904496192932129	0.826521873474121	0.75007152557373	0.345403671264648	0.411795616149902	0.096247673034668	0.729998588562012	PRO	DegT/DnrJ/EryC1/StrS family aminotransferase	WP_011131921.1
-1.19362545013428	-0.90700626373291	0.0562477111816406	-0.797370910644531	-0.504858016967773	-0.982032775878906	-0.195213317871094	-0.526179313659668	-0.217226982116699	0.43620777130127	0.573031425476074	0.472700119018555	0.628344535827637	0.93000316619873	0.824042320251465	PRO	trypsin-like peptidase domain-containing protein	WP_036930685.1
3.12149715423584	3.04864597320557	3.11538314819336	2.9659538269043	3.25645065307617	2.93337249755859	3.10238838195801	2.8684663772583	2.98703670501709	3.19604969024658	3.0050573348999	2.44364356994629	2.84960460662842	3.0259256362915	3.19451808929443	PRO	pyruvate dehydrogenase subunit beta	WP_011132563.1
-3.48678684234619	-4.99743366241455	-3.10174179077148	-1.2658805847168	-2.03167152404785	-1.32488250732422	-0.821922302246094	-0.717864036560059	-1.09037494659424	-0.912116050720215	-0.991721153259277	-1.10323905944824	-1.20386791229248	-1.47383403778076	-1.36690044403076	PRO	alpha-E domain-containing protein	WP_011132672.1
2.47506809234619	2.44832897186279	2.15985488891602	1.48464202880859	2.02011871337891	1.95967483520508	1.04219436645508	1.03736400604248	0.760109901428223	1.56627368927002	1.67573261260986	1.63272476196289	1.16015529632568	1.05579090118408	1.35878467559814	PRO	glutamyl-tRNA reductase	WP_011132402.1
-0.786744117736816	-0.86977481842041	-0.681875228881836	-0.142890930175781	-0.0161418914794922	-0.0807571411132813	0.335205078125	0.204964637756348	0.406792640686035	0.150546073913574	0.346693992614746	0.100744247436523	-0.0782041549682617	-0.144875526428223	0.303507804870605	PRO	competence/damage-inducible protein A	WP_011131894.1
-0.418608665466309	-0.361613273620605	-1.32755279541016	-0.974246978759766	-0.822334289550781	-0.755517959594727	-0.23936653137207	-0.460545539855957	-0.247809410095215	0.439295768737793	-0.0441503524780273	0.32275390625	0.284268379211426	-0.0703115463256836	0.501809120178223	PRO	carotenoid oxygenase family protein	WP_036930996.1
1.3967752456665	1.63635349273682	1.50225448608398	1.51609802246094	1.50277137756348	1.3026123046875	1.35970687866211	1.07738399505615	1.48993587493896	1.18613147735596	0.646191596984863	0.590324401855469	0.624552726745605	0.517420768737793	0.657254219055176	PRO	methylenetetrahydrofolate reductase	WP_011131792.1
0.905261039733887	1.00110340118408	-0.0988636016845703	0.344125747680664	0.672693252563477	0.438138961791992	0.79365348815918	0.835736274719238	0.91862964630127	1.55568599700928	0.999876976013184	1.44340324401855	1.32217693328857	0.58006763458252	1.34310626983643	PRO	glycosyltransferase	WP_036930715.1
0.194674491882324	0.186631202697754	0.442007064819336	1.00117683410645	1.25798416137695	1.22232055664063	1.43138122558594	1.80072689056396	1.48789119720459	0.796841621398926	0.959694862365723	0.715147018432617	0.688445091247559	1.04311656951904	1.2356595993042	PRO	acetolactate synthase small subunit	WP_011132788.1
0.475258827209473	1.28925800323486	1.25159072875977	0.896184921264648	0.781650543212891	1.13221740722656	1.29019165039063	1.34074306488037	1.4403600692749	1.61163997650146	2.01298427581787	1.94017219543457	1.72471523284912	1.91836071014404	1.64457225799561	PRO	glutathione S-transferase family protein	WP_011131749.1
-0.899538993835449	-0.588738441467285	-0.795429229736328	-0.294288635253906	-0.431129455566406	-0.618289947509766	0.131223678588867	0.36133861541748	0.729205131530762	-0.669144630432129	-0.26502513885498	-0.113622665405273	-0.776541709899902	-0.754042625427246	-1.03880214691162	PRO	formyltetrahydrofolate deformylase	WP_011133329.1
0.0918340682983398	0.667052268981934	0.0710411071777344	0.146396636962891	0.314559936523438	0.0910587310791016	-0.192228317260742	-0.00245189666748047	-0.291878700256348	-0.317875862121582	0.0432748794555664	0.319587707519531	-0.861344337463379	0.665520668029785	-0.291777610778809	PRO	hypothetical protein	WP_011131913.1
0.768549919128418	0.532105445861816	1.14262771606445	0.623958587646484	0.878568649291992	0.707101821899414	0.551021575927734	0.908143043518066	0.567166328430176	1.50601482391357	1.80338954925537	2.12845611572266	1.93826198577881	1.42802143096924	1.8500509262085	PRO	MlaD family protein	WP_011131926.1
2.635666847229	2.58318614959717	1.98001289367676	1.68987655639648	1.71396636962891	1.82804489135742	1.20003128051758	0.854430198669434	1.2657995223999	1.14264965057373	1.00823879241943	1.00046539306641	1.22403621673584	0.330113410949707	0.58643627166748	PRO	long-chain acyl-[acyl-carrier-protein] reductase	WP_011132168.1
-0.304003715515137	-0.820244789123535	-0.717538833618164	-0.587640762329102	-0.621131896972656	-0.80181884765625	-0.659786224365234	-0.836236000061035	-1.02004909515381	-1.32565975189209	-1.53049373626709	-1.81150245666504	-0.171511650085449	-1.6226224899292	-1.12609958648682	PRO	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	WP_011131836.1
0.0716753005981445	-0.0116796493530273	0.602930068969727	0.203306198120117	0.525691986083984	0.159770965576172	0.464317321777344	0.104495048522949	0.107831001281738	0.611819267272949	0.497040748596191	0.362485885620117	0.318982124328613	0.286965370178223	0.498982429504395	PRO	ABC transporter ATP-binding protein	WP_011132664.1
-0.662920951843262	-0.588469505310059	-0.687587738037109	-0.398797988891602	-0.885927200317383	-0.744110107421875	-0.14447021484375	-0.447649955749512	0.446106910705566	0.489882469177246	0.111342430114746	-0.0255184173583984	0.105355262756348	0.121962547302246	-0.187352180480957	PRO	heparin lyase I family protein	WP_036930376.1
1.36220073699951	1.04430294036865	1.22712135314941	1.56358337402344	1.36979103088379	1.22348213195801	1.34932708740234	0.896979331970215	1.10358715057373	0.939679145812988	0.198817253112793	0.205991744995117	0.441586494445801	-0.127928733825684	0.328099250793457	PRO	homoserine O-succinyltransferase	WP_011132277.1
1.61423206329346	1.82421779632568	1.45436096191406	1.04597282409668	1.19832611083984	1.58092880249023	0.75123405456543	0.946463584899902	0.52830982208252	0.606879234313965	0.712105751037598	1.08373641967773	1.0286226272583	0.886675834655762	0.581669807434082	PRO	glycosyltransferase	WP_011132847.1
0.670571327209473	0.48935604095459	0.338071823120117	-0.261062622070313	-0.0376663208007813	-0.0953426361083984	0.304714202880859	0.261448860168457	0.145005226135254	0.874163627624512	0.934433937072754	0.841279983520508	0.764060020446777	1.09765148162842	1.03429508209229	PRO	diflavin flavoprotein	WP_011131680.1
2.66049480438232	3.00035953521729	2.80132484436035	2.43488311767578	2.76212120056152	2.41091537475586	2.36205673217773	2.27549648284912	2.66800022125244	1.96925258636475	1.97085094451904	1.62081146240234	1.74548244476318	1.98427867889404	1.55063343048096	PRO	class I SAM-dependent methyltransferase	WP_011132874.1
-0.44905948638916	-0.512663841247559	-0.821266174316406	-0.447515487670898	-0.415605545043945	-0.473783493041992	-1.00565528869629	-0.903918266296387	-1.14161014556885	-0.826094627380371	-0.99021053314209	-0.759441375732422	-0.590554237365723	-0.208651542663574	-1.28888416290283	PRO	glutathione S-transferase N-terminal domain-containing protein	WP_011132200.1
2.34241771697998	1.83613872528076	1.95961380004883	1.39112281799316	1.69962882995605	1.37160110473633	1.39188003540039	0.897496223449707	0.998581886291504	1.97626399993896	1.70995616912842	1.22320556640625	1.68633556365967	1.49136066436768	1.66171550750732	PRO	acetyl-CoA carboxylase carboxyltransferase subunit alpha	WP_011132169.1
2.28120517730713	3.64745044708252	3.37160301208496	1.97196197509766	3.47952079772949	3.15094184875488	2.20621299743652	2.68224430084229	2.42360591888428	3.2555627822876	3.24394702911377	3.24712181091309	3.02841091156006	2.74018383026123	3.43208026885986	PRO	F0F1 ATP synthase subunit B'	WP_011133083.1
-0.928425788879395	-0.964303016662598	0.221960067749023	0.561288833618164	0.375104904174805	0.400653839111328	0.778854370117188	0.757077217102051	0.743880271911621	-0.263257026672363	-0.0900888442993164	-0.446018218994141	-0.464137077331543	-0.0729990005493164	-0.648785591125488	PRO	uroporphyrinogen-III C-methyltransferase	WP_036930751.1
1.908371925354	1.37076473236084	2.01001358032227	2.75444602966309	2.56857872009277	2.10138702392578	2.23764610290527	1.80692768096924	1.96422481536865	1.25610828399658	1.05206203460693	0.636764526367188	0.826899528503418	0.759882926940918	1.38835048675537	PRO	N-acetyl-gamma-glutamyl-phosphate reductase	WP_011132525.1
1.62597370147705	1.94480228424072	1.72408485412598	1.3112907409668	1.54434013366699	1.31779479980469	1.39368629455566	0.687315940856934	1.17121410369873	0.840348243713379	0.898945808410645	1.3006763458252	0.766850471496582	0.894742012023926	1.59013652801514	PRO	3-isopropylmalate dehydratase large subunit	WP_011131893.1
1.95821666717529	1.24343395233154	1.92667579650879	1.73275184631348	1.78210258483887	1.61067390441895	1.79988288879395	1.53331279754639	1.38103008270264	1.47615337371826	1.83833026885986	1.40212249755859	1.27284145355225	1.12780666351318	1.33102321624756	PRO	ribose-5-phosphate isomerase RpiA	WP_011133117.1
1.98191165924072	2.3793478012085	2.75599670410156	3.15039825439453	3.2056941986084	2.73921203613281	3.36112785339355	3.5652551651001	3.26368618011475	3.56285572052002	3.55807971954346	3.81563758850098	2.93744945526123	3.08342266082764	3.2741117477417	PRO	DNA-binding protein	WP_011132620.1
0.0716848373413086	0.179488182067871	0.266468048095703	0.586347579956055	0.464321136474609	0.670675277709961	0.284418106079102	0.213717460632324	0.328436851501465	-0.204703330993652	-0.00883769989013672	-0.0100135803222656	-0.562682151794434	-0.831870079040527	-0.579018592834473	PRO	glutamate--cysteine ligase	WP_011133204.1
2.30615520477295	3.01166248321533	2.87271499633789	2.36516571044922	2.16826820373535	2.08764457702637	2.24700736999512	2.27365016937256	2.67992496490479	2.91642475128174	2.73117160797119	2.15960121154785	3.26831340789795	3.04992198944092	3.00821590423584	PRO	photosynthesis system II assembly factor Ycf48	WP_011131933.1
-0.577479362487793	-0.385428428649902	0.0030975341796875	-0.13841438293457	0.0371818542480469	0.151756286621094	-0.249210357666016	-0.405566215515137	-0.495480537414551	0.313834190368652	-0.239075660705566	-0.00896835327148438	0.0190744400024414	0.226353645324707	0.160325050354004	PRO	aminomethyl-transferring glycine dehydrogenase	WP_011133295.1
-0.157891273498535	-0.565218925476074	-0.0575389862060547	0.158552169799805	-0.278354644775391	-0.33087158203125	0.0531692504882813	-0.332173347473145	-0.288788795471191	-0.888258934020996	-1.12045574188232	-1.02546310424805	-1.61845111846924	-1.52407741546631	-1.10888004302979	PRO	formate-dependent phosphoribosylglycinamide formyltransferase	WP_011132636.1
-0.286896705627441	-0.554287910461426	0.484062194824219	0.93052864074707	0.858808517456055	0.138246536254883	1.48403167724609	1.1725549697876	1.62328243255615	1.79625415802002	1.76865291595459	1.24980354309082	2.39653873443604	1.80567264556885	1.86790752410889	PRO	autotransporter outer membrane beta-barrel domain-containing protein	WP_011132757.1
0.0844659805297852	0.0588235855102539	0.432764053344727	0.415119171142578	0.220684051513672	0.288923263549805	0.398290634155273	0.418225288391113	0.31887149810791	-0.0914678573608398	-0.0695600509643555	0.274606704711914	0.410334587097168	-0.194056510925293	-0.0299615859985352	PRO	prephenate/arogenate dehydrogenase	WP_011133193.1
1.36296367645264	2.52491474151611	2.74827766418457	1.80913352966309	2.13667297363281	1.96365356445313	1.46193885803223	1.73343753814697	1.77338695526123	2.0193567276001	2.27790546417236	2.40302467346191	2.06282711029053	1.58394336700439	2.27694606781006	PRO	single-stranded DNA-binding protein	WP_011132137.1
4.01448345184326	3.83520412445068	4.08815383911133	3.49580764770508	3.58960151672363	3.63674736022949	3.19332695007324	3.0215539932251	2.78255748748779	3.63379383087158	3.30515384674072	3.42067718505859	3.57165431976318	3.34076976776123	3.18786525726318	PRO	transcription termination/antitermination protein NusG	WP_011131844.1
-0.574713706970215	-0.769381523132324	0.0848350524902344	-0.422468185424805	-0.204595565795898	-0.827909469604492	-0.944217681884766	-1.52328205108643	-1.71065235137939	-0.785113334655762	-0.151175498962402	-0.419454574584961	-0.23961353302002	-0.644145011901855	0.128790855407715	PRO	RpoD/SigA family RNA polymerase sigma factor	WP_011133324.1
2.27204036712646	1.85871601104736	1.69266128540039	0.842008590698242	1.34138298034668	1.08589363098145	0.540712356567383	0.0223073959350586	0.0785036087036133	0.760647773742676	0.661175727844238	0.394763946533203	0.156981468200684	-0.260882377624512	0.65457820892334	PRO	1-deoxy-D-xylulose-5-phosphate reductoisomerase	WP_036930563.1
-0.155962944030762	0.238913536071777	0.00221061706542969	0.0560951232910156	-0.302366256713867	-0.126903533935547	0.228052139282227	-0.0874242782592773	0.333954811096191	0.0521879196166992	-0.249085426330566	-0.499904632568359	-0.199776649475098	-0.616171836853027	-0.875481605529785	PRO	aspartoacylase	WP_011131861.1
-0.0614690780639648	-0.247143745422363	0.0400009155273438	0.346040725708008	0.278741836547852	0.406444549560547	0.179178237915039	0.221409797668457	0.209061622619629	-0.378649711608887	-0.225005149841309	-0.00824165344238281	-0.431622505187988	-0.653529167175293	-0.300864219665527	PRO	kinase	WP_011132592.1
1.11462116241455	0.710793495178223	0.807712554931641	1.01593780517578	0.794828414916992	1.01030731201172	1.29444122314453	1.467453956604	1.633957862854	1.36825847625732	1.68719005584717	1.54793548583984	2.07789134979248	1.66666316986084	1.67874050140381	PRO	creatininase family protein	WP_011132166.1
3.01477527618408	2.83186626434326	2.46018218994141	1.89823722839355	2.0965747833252	2.0545482635498	1.22228050231934	1.2820291519165	1.09061527252197	1.92515659332275	2.07298374176025	1.70378303527832	1.95293140411377	1.95007801055908	2.00251865386963	PRO	alanine--glyoxylate aminotransferase family protein	WP_011132552.1
0.77431583404541	0.725859642028809	1.38239288330078	1.31581497192383	1.11896133422852	0.822038650512695	1.22305679321289	0.839930534362793	0.911562919616699	0.603259086608887	0.596394538879395	-0.113130569458008	0.185381889343262	-0.287941932678223	0.194170951843262	PRO	tryptophan--tRNA ligase	WP_011132232.1
-0.325562477111816	0.0575265884399414	-0.556467056274414	0.0552444458007813	0.141201019287109	-0.158864974975586	0.230951309204102	-0.121636390686035	0.259650230407715	-0.0237417221069336	-0.333128929138184	-0.433771133422852	-0.444846153259277	-1.22276210784912	-1.11343288421631	PRO	prolyl aminopeptidase	WP_011131993.1
