"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","contrast","log.sca.pval"
"WP_061485161.1...228",-0.767741521199544,-3.17812490463257,-2.39430403870995,0.0349215479089974,0.422582683007131,-3.48292064001898,"WP_061485161.1",4,-2.23099413208158,0.0460678241479869,0.447407419083591,"A2 - A1",1.33660229963875
"WP_039218887.1...229",0.437859853108724,1.9038340250651,2.01649813747893,0.0680028000071078,0.527090690170609,-4.00535050822979,"WP_039218887.1",66,2.23098616146914,0.0460684797527618,0.447407419083591,"A2 - A1",1.33659611911004
"WP_061438970.1...230",0.602629979451496,-1.35321664810181,2.3384039191337,0.0385889214974585,0.436016592172833,-3.56175375853727,"WP_061438970.1",10,2.22720704349565,0.0463803244873897,0.448477572434585,"A2 - A1",1.33366621726358
"WP_061486770.1...231",0.435447692871093,-0.578869819641113,2.12992078605501,0.055803250205031,0.487029322304525,-3.85143373589132,"WP_061486770.1",27,2.22172539850361,0.0468362285451571,0.450852362087423,"A2 - A1",1.32941808345389
"WP_158511561.1...232",-0.72195816040039,0.458204428354898,-2.28329505677201,0.0425659880023822,0.445631139827237,-3.63904307741318,"WP_158511561.1",10,-2.21939467069686,0.0470313615127167,0.450852362087423,"A2 - A1",1.32761244866406
"WP_014948648.1...233",-0.499004999796551,0.693346023559571,-2.39976810081918,0.0345817097069621,0.422582683007131,-3.47519361254848,"WP_014948648.1",10,-2.21622752805805,0.0472977594345017,0.451460158722454,"A2 - A1",1.32515943195309
"WP_061484770.1...234",0.781447092692057,1.22499497731527,2.24461217245519,0.0455893630123743,0.450502102742913,-3.69301126354518,"WP_061484770.1",11,2.20673569816611,0.0481047585184671,0.457200781816542,"A2 - A1",1.31781196112939
"WP_049586350.1...235",-0.509068171183268,0.339702765146891,-2.27419576147688,0.043259406836869,0.445631139827237,-3.65175994826267,"WP_049586350.1",14,-2.19959639004113,0.0487203410842417,0.461081015197249,"A2 - A1",1.31228967993008
"WP_061484841.1...236",0.488071441650387,3.33562771479289,2.35253213658429,0.0376284005825161,0.431368880904721,-3.54186849620825,"WP_061484841.1",11,2.19442348583618,0.0491710330979429,0.462055299563557,"A2 - A1",1.30829066695852
"WP_061486109.1...237",0.516184488932289,1.89949893951416,2.12059534728282,0.0567227991270232,0.487029322304525,-3.86419926459617,"WP_061486109.1",27,2.19364949381397,0.0492388066531308,0.462055299563557,"A2 - A1",1.30769248113147
"WP_061486669.1...238",0.493171691894534,-0.53490130106608,2.13340996258137,0.0554628280478938,0.487029322304525,-3.84665265337641,"WP_061486669.1",24,2.18695484526151,0.0498287212166016,0.465626369687907,"A2 - A1",1.30252025823733
"WP_014950022.1...239",0.450452168782551,1.48387543360392,2.16798694066598,0.0521938441944411,0.474965242514908,-3.79913649646856,"WP_014950022.1",20,2.17714438241472,0.0507053011871503,0.471835103933984,"A2 - A1",1.29494663325103
"WP_014948248.1...240",0.349512100219724,2.77385218938192,1.88839988267224,0.0847497259036259,0.573157450673017,-4.17519067986673,"WP_014948248.1",67,2.16969508517261,0.0513806368279146,0.476127234605342,"A2 - A1",1.28920051725272
"WP_061486042.1...241",0.548745473225911,1.40880870819092,2.10223238173511,0.0585754512449874,0.487029322304525,-3.8892809460981,"WP_061486042.1",26,2.16333677536199,0.0519637877857402,0.478492888474726,"A2 - A1",1.28429919950645
"WP_061486094.1...242",0.552422205607096,-1.86499150594076,2.30764067758097,0.0407627325828618,0.445631139827237,-3.6049546846498,"WP_061486094.1",9,2.1598730741184,0.0522840873656408,0.478492888474726,"A2 - A1",1.28163046831882
"WP_014948682.1...243",-0.555118560791017,3.47787427902222,-2.03315808583346,0.0660664046776377,0.521034340436405,-3.98293542991224,"WP_014948682.1",50,-2.15880839760348,0.0523829157130653,0.478492888474726,"A2 - A1",1.28081033174406
"WP_014950394.1...244",0.495935440063476,4.91453266143799,1.97195564967052,0.0734428310731414,0.538445203255361,-4.0649262644905,"WP_014950394.1",159,2.15758686148247,0.0524965219369753,0.478492888474726,"A2 - A1",1.27986946904387
"WP_061486362.1...245",-1.15469487508138,-0.0240537325541177,-2.14305534937655,0.0545319571984141,0.48628725140977,-3.83342260778199,"WP_061486362.1",13,-2.1525283512316,0.0529694594990342,0.479750439736179,"A2 - A1",1.27597445858761
"WP_014950698.1...246",0.509269078572587,0.0484975179036463,2.15957580873479,0.0529718251306891,0.477634047070818,-3.81071764371419,"WP_014950698.1",18,2.15150184474078,0.0530659209420414,0.479750439736179,"A2 - A1",1.27518429432741
"WP_014979423.1...247",-0.621716181437175,0.911790211995443,-2.16658173447023,0.0523230595396369,0.474965242514908,-3.80107228602661,"WP_014979423.1",15,-2.14387236563364,0.0537880814025573,0.48105326190676,"A2 - A1",1.26931394653695
"WP_061485353.1...248",-0.454779307047526,-0.622159957885742,-2.31515395703807,0.0402212050019779,0.445034626489546,-3.59441650260363,"WP_061485353.1",11,-2.14052323912312,0.0541080093769527,0.48105326190676,"A2 - A1",1.26673844338229
"WP_014950724.1...249",-1.74576059977213,2.20802052815755,-2.10878410341398,0.0579079944918507,0.487029322304525,-3.88034056534955,"WP_014950724.1",23,-2.14050440876417,0.0541098132253863,0.48105326190676,"A2 - A1",1.26672396514936
"WP_014949558.1...250",-1.2488333384196,1.60645739237468,-2.14074949791956,0.0547531404413284,0.48628725140977,-3.83658718906987,"WP_014949558.1",8,-2.13691635253035,0.0544545667448129,0.48105326190676,"A2 - A1",1.26396569297145
"WP_231506605.1...251",0.674322764078776,2.77154843012492,2.203991700839,0.0489845135634537,0.465562214380859,-3.74940580754746,"WP_231506605.1",10,2.13635001727556,0.0545091711686258,0.48105326190676,"A2 - A1",1.26353042152447
"WP_014975469.1...252",0.451179504394531,0.762463410695394,2.09905003200522,0.0589022616044254,0.487029322304525,-3.89362008390088,"WP_014975469.1",22,2.13290452113838,0.0548424897785163,0.48105326190676,"A2 - A1",1.26088283702392
"WP_014949445.1...253",0.529726664225261,2.94353834788005,2.09992659018223,0.0588120728359708,0.487029322304525,-3.89242512187584,"WP_014949445.1",22,2.13289964749448,0.0548429626142411,0.48105326190676,"A2 - A1",1.2608790926815
"WP_014977604.1...254",0.532389958699543,-1.72587951024373,2.50655204582491,0.0285496822812699,0.40815260254558,-3.3235273915635,"WP_014977604.1",4,2.13189581300272,0.0549404354875526,0.48105326190676,"A2 - A1",1.26010790244929
"WP_061485907.1...255",-0.310458501180013,-0.480716864267985,-1.88651325737903,0.0850226026463199,0.573157450673017,-4.17765648953588,"WP_061485907.1",38,-2.1217526485428,0.0559345397480836,0.487271601423711,"A2 - A1",1.25231993111819
"WP_014977408.1...256",0.67510477701823,-1.93560489018758,2.27989464121353,0.0428238634931918,0.445631139827237,-3.64379693251816,"WP_014977408.1",5,2.12019373892089,0.0560888174300674,0.487271601423711,"A2 - A1",1.25112371650698
"WP_014949549.1...257",0.423270543416344,3.85684204101562,1.88635282213167,0.0850458447491437,0.573157450673017,-4.17786612702662,"WP_014949549.1",119,2.10374808177632,0.0577409321465738,0.494368692481321,"A2 - A1",1.23851620932184
"WP_061487061.1...258",1.94193077087402,-2.91677236557007,2.11033936390979,0.057750608260249,0.487029322304525,-3.87821688546796,"WP_061487061.1",1,2.10347218189237,0.0577690349688569,0.494368692481321,"A2 - A1",1.23830488728291
"WP_014975993.1...259",0.627332051595053,-1.79052035013835,2.44363759351662,0.0319669794575561,0.417150046131644,-3.41302970036101,"WP_014975993.1",2,2.10249420303765,0.0578687542165356,0.494368692481321,"A2 - A1",1.23755586691428
"WP_039224899.1...260",-0.337864557902018,0.00418551762898763,-1.96799012002075,0.073946250787918,0.538445203255361,-4.07020438794401,"WP_039224899.1",29,-2.10236753088733,0.0578816821160727,0.494368692481321,"A2 - A1",1.2374588562138
"WP_061439061.1...261",0.491872787475586,0.769765853881837,2.00946251475771,0.0688363516571436,0.527090690170609,-4.0147953383096,"WP_061439061.1",31,2.10044631714112,0.0580780901099024,0.494368692481321,"A2 - A1",1.23598767378814
"WP_012518978.1...262",0.476823170979818,5.42406431833903,1.92016918304594,0.0802739036087678,0.566759243256824,-4.13350623053239,"WP_012518978.1",106,2.09887222960601,0.0582394772617383,0.494368692481321,"A2 - A1",1.23478253176098
"WP_015067954.1...263",0.670335133870441,-1.90856695175171,2.27391827275844,0.0432807222134367,0.445631139827237,-3.6521475484818,"WP_015067954.1",4,2.08908718222878,0.0592521932364346,0.499622566386831,"A2 - A1",1.22729556948913
"WP_061486598.1...264",-0.521543502807617,-1.20048300425212,-2.24108454988433,0.045875068110035,0.450502102742913,-3.69792032701564,"WP_061486598.1",9,-2.0885552718032,0.0593077147149835,0.499622566386831,"A2 - A1",1.22688881017327
"WP_158511557.1...265",0.649080912272136,-0.0779342651367185,1.98129721251872,0.072269472778149,0.537549523272921,-4.05247568181599,"WP_158511557.1",58,2.07983553751634,0.0602248747002796,0.50543442012612,"A2 - A1",1.22022409489182
"WP_039227913.1...266",0.647260665893552,-0.941480000813802,2.31225366216435,0.0404294223910726,0.445123937612601,-3.59848547323765,"WP_039227913.1",3,2.07278574143062,0.0609760854650399,0.506752368853564,"A2 - A1",1.21484045985751
"WP_061095847.1...267",0.406693776448567,-0.274136861165366,1.95293849163669,0.0758862914026002,0.549743036089195,-4.09019853896759,"WP_061095847.1",32,2.07269259357226,0.0609860695784406,0.506752368853564,"A2 - A1",1.21476935508956
"WP_014948562.1...268",0.615099589029947,1.73986514409383,2.1012610181074,0.0586750236167423,0.487029322304525,-3.89060564172053,"WP_014948562.1",14,2.0719522027371,0.0610654832971022,0.506752368853564,"A2 - A1",1.21420420136793
"WP_014950780.1...269",-1.17399342854818,0.782294432322185,-2.05629119058587,0.0634629895237183,0.50601229388892,-3.95169664079483,"WP_014950780.1",13,-2.06763344406967,0.0615306422340713,0.507284498902997,"A2 - A1",1.21090855188324
"WP_061439121.1...270",-1.13942782084147,-2.04980564117432,-2.09404605922699,0.0594196167468273,0.487029322304525,-3.90043840866188,"WP_061439121.1",5,-2.0671233795036,0.0615857979783314,0.507284498902997,"A2 - A1",1.21051942697127
"WP_014950662.1...271",-1.03793780008952,-1.59314775466919,-2.11892995915608,0.0568885150745293,0.487029322304525,-3.86647703264989,"WP_014950662.1",3,-2.05749736645154,0.0626354166880482,0.513475348330621,"A2 - A1",1.20318002904582
"WP_014950577.1...272",0.543794631958008,0.151938597361247,2.05614568591391,0.0634790602495543,0.50601229388892,-3.95189353654047,"WP_014950577.1",18,2.05600945071758,0.0627991433210112,0.513475348330621,"A2 - A1",1.20204628068152
"WP_061484829.1...273",0.544017791748046,-0.89980459213257,2.18069229803752,0.0510391889858181,0.4715683983225,-3.78161609816257,"WP_061484829.1",9,2.05319969725951,0.0631094129606498,0.514122104118994,"A2 - A1",1.19990585958336
"WP_014950968.1...274",-0.493526458740233,1.30200894673665,-1.98783462262026,0.071458714504293,0.535098252719015,-4.04374849665299,"WP_014950968.1",26,-2.04872270658857,0.0636067489594707,0.516252343184851,"A2 - A1",1.19649680132716
"WP_014949526.1...275",1.21304766337077,-4.27804851531983,2.09314014167373,0.0595137345398669,0.487029322304525,-3.90167219185356,"WP_014949526.1",2,2.04667751273045,0.063835159341652,0.516252343184851,"A2 - A1",1.19494005321929
"WP_061486115.1...276",-0.728646596272787,-0.70391321182251,-2.06279137362687,0.0627489340511185,0.503803715991652,-3.94289546846063,"WP_061486115.1",12,-2.03771016845763,0.0648457117000217,0.522524865292928,"A2 - A1",1.18811873887977
"WP_061485061.1...277",0.398222605387369,0.270625750223796,1.9892066742182,0.0712896318450917,0.535098252719015,-4.0419154083108,"WP_061485061.1",23,2.03428363607089,0.0652357811569036,0.5232720771178,"A2 - A1",1.18551413284821
"WP_061439059.1...278",0.490779876708987,-1.48054679234823,2.22274584994501,0.0473880844243666,0.46224166561312,-3.72340558130119,"WP_061439059.1",8,2.03276804568348,0.065409009639725,0.5232720771178,"A2 - A1",1.18436242648734
"WP_061486353.1...279",0.697581609090174,-1.52529398600261,2.17953940988333,0.0511429542572091,0.4715683983225,-3.78320720930241,"WP_061486353.1",4,2.03028770850454,0.0656934316189283,0.52366377032436,"A2 - A1",1.18247805135741
"WP_061486487.1...280",-0.321795781453446,1.42350498835246,-1.75165163652753,0.106737943712494,0.633027164844232,-4.35090778110962,"WP_061486487.1",73,-2.02627219339534,0.0661563374255935,0.524300074994279,"A2 - A1",1.17942854638
"WP_061485641.1...281",-0.343706130981446,0.0386071205139161,-1.99167287141183,0.0709866486773516,0.535098252719015,-4.03861925828343,"WP_061485641.1",22,-2.02550824014639,0.0662447486840793,0.524300074994279,"A2 - A1",1.17884854317106
"WP_014950997.1...282",0.447168986002604,1.49564917882284,2.04446662439437,0.0647814955982865,0.513892022972182,-3.96768083535907,"WP_014950997.1",17,2.01738486332734,0.0671916836509031,0.529908880991519,"A2 - A1",1.17268447647038
"WP_061486007.1...283",-0.570497512817383,-0.654798984527588,-2.1520595354042,0.0536763213362476,0.481355397789575,-3.82105459687796,"WP_061486007.1",7,-2.0086898325472,0.0682191988469801,0.534875176680841,"A2 - A1",1.16609338516871
"WP_061485873.1...284",-0.334011713663735,0.660410404205322,-1.89197297451725,0.0842351243604731,0.573157450673017,-4.17051767114743,"WP_061485873.1",28,-2.00424532867827,0.0687500407007196,0.534875176680841,"A2 - A1",1.1627270403909
"WP_014975444.1...285",-0.553697586059574,3.74031098683675,-1.98286461134939,0.0720743115093728,0.537549523272921,-4.05038431267037,"WP_014975444.1",20,-2.00032312616688,0.0692216845152051,0.534875176680841,"A2 - A1",1.15975783632249
"WP_061439076.1...286",0.612766901652018,-2.96468146642049,2.24368389530155,0.0456643797400339,0.450502102742913,-3.69430326801781,"WP_061439076.1",3,2.00025777875261,0.0692295679089692,0.534875176680841,"A2 - A1",1.15970837899576
"WP_061486960.1...287",-0.778076807657881,0.682619571685791,-1.97604982664838,0.0729264171374421,0.538445203255361,-4.05947239931784,"WP_061486960.1",20,-1.99909112376064,0.0693704514051978,0.534875176680841,"A2 - A1",1.15882547946402
"WP_014949332.1...288",-0.621444066365559,0.427972793579101,-1.91761268914673,0.0806258605585688,0.567245481784636,-4.13687176819005,"WP_014949332.1",41,-1.99879287003517,0.0694065107681805,0.534875176680841,"A2 - A1",1.15859978807444
"WP_014950082.1...289",0.493201573689779,-0.495035807291667,2.02594203846447,0.0668987215467794,0.523882946197315,-3.99265284386751,"WP_014950082.1",16,1.99797969968968,0.0695049127971057,0.534875176680841,"A2 - A1",1.1579844972046
"WP_232375964.1...290",0.494289398193359,-1.69380172093709,2.1920836105669,0.0500246100541418,0.471418359154285,-3.76588105622777,"WP_232375964.1",7,1.98850217545929,0.070661377745416,0.541899669330363,"A2 - A1",1.15081789900706
"WP_014949557.1...291",0.443670908610025,2.21316687266032,1.90917075855175,0.0817981969174254,0.567245481784636,-4.14797153343864,"WP_014949557.1",28,1.9849625062156,0.0710978522886584,0.542389595338051,"A2 - A1",1.14814351816295
"WP_014975770.1...292",0.84118398030599,0.0438440640767412,2.01079020759151,0.0686783265451762,0.527090690170609,-4.01301397978945,"WP_014975770.1",9,1.9840318716567,0.0712130224094923,0.542389595338051,"A2 - A1",1.14744058159561
"WP_061439224.1...293",-0.676998774210607,-1.86116154988607,-2.12906097437322,0.0558874405031476,0.487029322304525,-3.85261150510197,"WP_061439224.1",4,-1.9812262152977,0.0715612816556131,0.543181878505405,"A2 - A1",1.14532188986297
"WP_061485094.1...294",0.574015299479167,-1.62384478251139,2.07460248762365,0.0614707117912575,0.500191545432372,-3.92687769144833,"WP_061485094.1",9,1.97917375896413,0.0718170464719286,0.54326908623663,"A2 - A1",1.14377245951793
"WP_014976995.1...295",-0.929026921590169,-1.56826750437419,-1.99629466456579,0.0704220639001005,0.532716565013005,-4.03243773967269,"WP_014976995.1",7,-1.96824574788862,0.0731931357271591,0.549809387336753,"A2 - A1",1.13552964647715
"WP_061486989.1...296",-0.660779317220054,0.45214859644572,-2.00895840156904,0.0688964411028272,0.527090690170609,-4.01547158495306,"WP_061486989.1",11,-1.96784567119818,0.0732439744734847,0.549809387336753,"A2 - A1",1.13522809739778
"WP_061486531.1...297",0.614458084106445,-0.605000972747802,2.03067813754811,0.0663513508213241,0.521432523768992,-3.98627649823685,"WP_061486531.1",10,1.96643662218507,0.0734232859887661,0.549809387336753,"A2 - A1",1.13416618296395
"WP_061438956.1...298",-0.44779904683431,0.694565137227377,-2.09474333297872,0.0593472708279923,0.487029322304525,-3.89948865428358,"WP_061438956.1",11,-1.9628065148424,0.0738871142530863,0.551396494622396,"A2 - A1",1.13143129498453
"WP_061485076.1...299",-0.48171361287435,-2.07976198196411,-2.00198248060204,0.0697329923036706,0.529304351137759,-4.02482271373945,"WP_061485076.1",15,-1.96090547950285,0.074131093476662,0.551396494622396,"A2 - A1",1.12999959373529
"WP_061485809.1...300",-0.367733001708981,-1.50720659891764,-2.17630941613268,0.0514347362024654,0.4715683983225,-3.7876635726055,"WP_061485809.1",11,-1.95474473204277,0.0749268882742997,0.555457998406809,"A2 - A1",1.12536230334695
"WP_061486826.1...301",-0.542565663655599,0.380326112111409,-1.94574103519259,0.0768305472699814,0.552932792915689,-4.09973701034681,"WP_061486826.1",18,-1.94841791355675,0.0757523372784639,0.559711621618949,"A2 - A1",1.12060396280612
"WP_216600719.1...302",0.520081202189127,0.253294467926025,2.18049280300349,0.0510571301493898,0.4715683983225,-3.78189144151169,"WP_216600719.1",5,1.94533945656639,0.0761570051382134,0.56083834247479,"A2 - A1",1.11829014284734
"WP_014949824.1...303",-0.644346872965496,-0.891170978546143,-1.96690441535873,0.0740846367788401,0.538445203255361,-4.07164870858849,"WP_014949824.1",13,-1.94288347226147,0.076481276540549,0.561367521538551,"A2 - A1",1.11644487191018
"WP_014951442.1...304",0.39117685953776,2.10717058181763,1.94391020708715,0.0770724666384279,0.552932792915689,-4.10216098487859,"WP_014951442.1",19,1.93788141838868,0.0771456526502769,0.562777425031388,"A2 - A1",1.11268854248732
"WP_061486635.1...305",-0.477017084757486,0.015184243520101,-2.04315159809939,0.0649297025427982,0.513892022972182,-3.96945635417238,"WP_061486635.1",11,-1.93762796205542,0.0771794580191427,0.562777425031388,"A2 - A1",1.11249827552003
"WP_061486750.1...306",0.42788314819336,-1.53927787144979,1.9090697101064,0.0818123241377122,0.567245481784636,-4.14810426720624,"WP_061486750.1",21,1.92977790945685,0.0782332573270938,0.568597268939401,"A2 - A1",1.10660858705255
"WP_014975694.1...307",-0.425060907999675,-0.0309497515360514,-2.12342905011359,0.0564418755239798,0.487029322304525,-3.86032220336417,"WP_014975694.1",9,-1.92669203968293,0.0786511218134892,0.569772296134202,"A2 - A1",1.10429507858509
"WP_061486478.1...308",-1.43894068400065,-0.00744136174519877,-1.90049517957738,0.0830193075462195,0.571625201185115,-4.15935631625504,"WP_061486478.1",15,-1.92113065976121,0.0794093883734952,0.572425642988202,"A2 - A1",1.10012814898641
"WP_014949348.1...309",0.438054402669267,2.04127518335978,1.79552787986013,0.0991761592633102,0.605887934644703,-4.29521978394187,"WP_014949348.1",44,1.91918371741569,0.0796764285862054,0.572425642988202,"A2 - A1",1.09867014095064
"WP_171338363.1...310",-1.40043385823568,-1.97907892862956,-1.92457048376872,0.0796712846983718,0.565871392108094,-4.12770756394759,"WP_171338363.1",4,-1.91836080943707,0.0797895455604058,0.572425642988202,"A2 - A1",1.0980540084345
"WP_061486308.1...311",-0.443106333414714,-0.501708825429281,-2.11592007208115,0.0571891759506587,0.487029322304525,-3.87059215849323,"WP_061486308.1",8,-1.91512762301575,0.0802354097502624,0.573773476799304,"A2 - A1",1.09563392516654
"WP_014950795.1...312",0.567517598470052,1.6441289583842,2.01371058701316,0.0683319253649111,0.527090690170609,-4.00909412203433,"WP_014950795.1",8,1.91212663623726,0.0806512997038192,0.574899008145173,"A2 - A1",1.0933886295193
"WP_012516919.1...313",0.455102920532231,-1.09329732259115,2.09264978518482,0.0595647372602656,0.487029322304525,-3.9023399384537,"WP_012516919.1",8,1.9082921052456,0.0811855858816663,0.576858603836504,"A2 - A1",1.09052107085409
"WP_049585963.1...314",0.56965192159017,-0.0306557019551594,1.92902842168737,0.079065166068525,0.564142228991576,-4.12182850138585,"WP_049585963.1",14,1.90303851570648,0.081922871055982,0.577560407922869,"A2 - A1",1.08659483588581
"WP_014948797.1...315",-0.523548126220706,1.02049350738525,-1.85762501461427,0.089302739642463,0.585868120840229,-4.21527464413136,"WP_014948797.1",25,-1.90296127617329,0.0819337564616025,0.577560407922869,"A2 - A1",1.08653713334826
"WP_061485278.1...316",0.381567001342773,-0.492758909861247,1.88237574401969,0.0856238665638738,0.573576744692938,-4.18306035431876,"WP_061485278.1",21,1.90124328499608,0.0821762168842457,0.577560407922869,"A2 - A1",1.08525385606654
"WP_014976266.1...317",-0.338839213053383,1.60160970687866,-1.7095355660001,0.114480072351367,0.653928551942057,-4.403700988357,"WP_014976266.1",49,-1.89561480902161,0.0829751791714444,0.577560407922869,"A2 - A1",1.08105180112984
"WP_061486393.1...318",0.359090169270834,0.47154426574707,2.10276338475007,0.0585210865792547,0.487029322304525,-3.88855670256486,"WP_061486393.1",11,1.89298267313488,0.0833512478276647,0.577560407922869,"A2 - A1",1.07908789408897
"WP_061486243.1...319",0.459917704264321,-1.56852992375692,2.13940770121645,0.0548822392553293,0.48628725140977,-3.83842817812328,"WP_061486243.1",6,1.89244687929019,0.0834279907882934,0.577560407922869,"A2 - A1",1.07868821548443
"WP_061439073.1...320",0.89644432067871,2.91235574086507,1.91186418094698,0.0814224657091983,0.567245481784636,-4.14443242296488,"WP_061439073.1",8,1.89192757296406,0.0835024339454504,0.577560407922869,"A2 - A1",1.0783008654305
"WP_061485151.1...321",0.430477778116863,-1.31001249949137,1.88938360266008,0.0846077621150034,0.573157450673017,-4.17390452871985,"WP_061485151.1",19,1.89071901062893,0.0836759182787617,0.577560407922869,"A2 - A1",1.07739951289656
"WP_014948989.1...322",0.348028182983399,0.369346777598063,1.81447447929905,0.0960633296000544,0.601816464874707,-4.27096442409483,"WP_014948989.1",26,1.89053181408706,0.0837028190952536,0.577560407922869,"A2 - A1",1.07725991480369
"WP_014976067.1...323",-0.396965662638347,0.848731517791749,-1.80367287250579,0.0978269418236704,0.60563668769772,-4.28480766243114,"WP_014976067.1",29,-1.88710294217613,0.0841969629011455,0.577560407922869,"A2 - A1",1.07470357380988
"WP_014975696.1...324",0.36535898844401,0.637686093648275,1.7561380683694,0.105941564035674,0.63020537202219,-4.34524522418747,"WP_014975696.1",36,1.88623372064826,0.0843226521465954,0.577560407922869,"A2 - A1",1.07405574232937
"WP_014979378.1...325",-0.58504422505697,-2.75399017333984,-2.00836402994207,0.0689673519962442,0.527090690170609,-4.01626882498518,"WP_014979378.1",6,-1.8823064337262,0.0848926795176572,0.577560407922869,"A2 - A1",1.07112975830916
"WP_014950721.1...326",0.412150065104166,2.3519606590271,1.84769791931077,0.0908184544165859,0.587151868088625,-4.22814049727756,"WP_014950721.1",22,1.87729286873471,0.0856254949614174,0.577560407922869,"A2 - A1",1.06739690503656
"WP_061486645.1...327",-0.470240910847983,-1.34385474522909,-1.88955972993578,0.0845823676711146,0.573157450673017,-4.17367422217467,"WP_061486645.1",17,-1.87611210243948,0.0857989225023316,0.577560407922869,"A2 - A1",1.0665181661633
"WP_014948068.1...328",-0.382101694742837,3.24489895502726,-1.92845969340484,0.0791422551463002,0.564142228991576,-4.12257885413938,"WP_014948068.1",16,-1.87566623922046,0.0858644930354949,0.577560407922869,"A2 - A1",1.06618638991355
"WP_014975374.1...329",0.466540654500327,-0.224217414855957,2.06590871727121,0.0624091679620841,0.502891266477084,-3.93867104688295,"WP_014975374.1",7,1.87461094408789,0.0860198716551275,0.577560407922869,"A2 - A1",1.06540120976509
"WP_145912137.1...330",0.512028376261394,-0.972417831420898,1.85845506409834,0.08917705659183,0.585868120840229,-4.21419743689941,"WP_145912137.1",20,1.87452857547558,0.0860320101722769,0.577560407922869,"A2 - A1",1.06533992951672
"WP_014947811.1...331",0.5347957611084,1.83667087554932,1.85143746125298,0.0902447477484597,0.587151868088625,-4.22329765337277,"WP_014947811.1",21,1.87425729342792,0.086071999592671,0.577560407922869,"A2 - A1",1.06513810754932
"WP_061486755.1...332",-0.657416661580404,2.50515302022298,-1.89652347139591,0.083583909367075,0.573157450673017,-4.16456072802437,"WP_061486755.1",12,-1.87159681670086,0.086465078469211,0.577560407922869,"A2 - A1",1.06315926005401
"WP_014948476.1...333",-0.709727605183917,0.743961811065674,-1.83073300330356,0.0934631540720823,0.59559327981751,-4.2500534096224,"WP_014948476.1",27,-1.87150789611423,0.0864782445316166,0.577560407922869,"A2 - A1",1.06309313494247
"WP_039231566.1...334",0.415343602498372,0.511144638061523,1.8430574922725,0.0915349979983965,0.588326089886272,-4.23414371291526,"WP_039231566.1",21,1.86312365076179,0.0877279134614035,0.583959029700613,"A2 - A1",1.05686219986719
"WP_232375983.1...335",0.467372894287109,-1.16052548090617,1.90863509757884,0.0818731113547069,0.567245481784636,-4.14867512450104,"WP_232375983.1",14,1.86002277520588,0.0881942552425196,0.583959029700613,"A2 - A1",1.05455970282428
"WP_014949994.1...336",0.392692565917967,2.35035371780396,1.7465208780871,0.107655292714827,0.635080559675794,-4.35737456512296,"WP_014949994.1",36,1.85982532618657,0.0882240260698767,0.583959029700613,"A2 - A1",1.05441312724187
"WP_014950501.1...337",-0.447893778483078,-0.998234907786052,-1.8413903452358,0.0917936839885505,0.588326089886272,-4.23629875034292,"WP_014950501.1",20,-1.85426296996507,0.089066475544809,0.587785880153279,"A2 - A1",1.05028573283895
"WP_039233612.1...338",-0.425322850545248,-0.200039545694987,-1.96795942194042,0.0739501603288949,0.538445203255361,-4.07024523027565,"WP_039233612.1",11,-1.84694869943747,0.0901854133990938,0.591274923592754,"A2 - A1",1.04486369962611
"WP_014948899.1...339",0.767967859903969,-3.09211778640747,1.9682373519055,0.073914771662942,0.538445203255361,-4.06987544826438,"WP_014948899.1",2,1.84690648015397,0.0901919090827148,0.591274923592754,"A2 - A1",1.044832420311
"WP_061484963.1...340",0.360645929972331,0.199882507324219,1.94797341172784,0.0765365187644873,0.552653304325389,-4.09678010712168,"WP_061484963.1",14,1.84560246545264,0.090392749110403,0.591274923592754,"A2 - A1",1.04386640522859
"WP_039221268.1...341",0.628753662109376,4.2598622639974,1.74993088924627,0.107044816796396,0.633158703604212,-4.35307767710742,"WP_039221268.1",199,1.8396102158109,0.091320895235075,0.595309497278307,"A2 - A1",1.03942983969442
"WP_014949997.1...342",0.641607920328776,0.721391518910726,1.79569501070508,0.0991483055093511,0.605887934644703,-4.29500636292792,"WP_014949997.1",27,1.83817233175607,0.0915448957145597,0.595309497278307,"A2 - A1",1.03836586572383
"WP_051129072.1...343",-0.636018753051756,-2.68737999598185,-1.92294239124508,0.079893712734686,0.565871392108094,-4.12985322072903,"WP_051129072.1",6,-1.83264126083554,0.0924112138836383,0.596520714641816,"A2 - A1",1.0342753249673
"WP_014950788.1...344",0.69357999165853,1.67574071884155,1.84280897029891,0.0915735181681659,0.588326089886272,-4.23446502236971,"WP_014950788.1",13,1.83190951023842,0.0925263821796907,0.596520714641816,"A2 - A1",1.03373441859676
"WP_014948654.1...345",0.643573760986331,3.44070927302043,1.79782857359926,0.0987933513457644,0.605887934644703,-4.292281018797,"WP_014948654.1",24,1.83184963025467,0.0925358122983033,0.596520714641816,"A2 - A1",1.03369015835774
"WP_061486070.1...346",0.531365076700847,-0.977576573689779,1.97392993679981,0.073193384645322,0.538445203255361,-4.06229688143768,"WP_061486070.1",6,1.82725984571975,0.0932612299775933,0.599459466676785,"A2 - A1",1.03029886114231
