A1_1	A1_2	A1_3	A2_1	A2_2	A2_3	A3_1	A3_2	A3_3	A5_1	A5_2	A5_3	Species	name	protein_id
2.62066459655762	2.60234546661377	2.7539587020874	2.49656677246094	2.54427146911621	2.76755905151367	2.34424018859863	2.26939487457275	2.48378753662109	0.754208564758301	0.657383918762207	-0.575226783752441	ALT	DUF262 domain-containing protein	WP_061485823.1
1.69533348083496	1.7371187210083	1.48873996734619	1.33118057250977	1.2653751373291	1.35050582885742	1.66546440124512	1.44757556915283	1.52179527282715	0.14686107635498	0.743792533874512	0.493138313293457	ALT	MULTISPECIES: isopenicillin N synthase family oxygenase	WP_014950810.1
0.450103759765625	0.58560848236084	0.784077644348145	0.753345489501953	1.25222396850586	1.22443008422852	1.20339775085449	1.36537647247314	1.35776138305664	0.218253135681152	0.751364707946777	0.589974403381348	ALT	MULTISPECIES: MMPL family transporter	WP_061485905.1
-0.349285125732422	-0.360814094543457	-0.0134916305541992	-0.00444984436035156	-0.438074111938477	-0.219810485839844	-0.411710739135742	-0.703124046325684	-0.502285003662109	-1.06035327911377	-0.774435997009277	0.588335990905762	ALT	endonuclease/exonuclease/phosphatase family protein	WP_061485128.1
-0.154727935791016	-0.610037803649902	-0.436200141906738	-0.182735443115234	0.367565155029297	0.272380828857422	0.877145767211914	0.886507987976074	1.16424751281738	3.71998119354248	3.36666965484619	3.714280128479	ALT	FepA family TonB-dependent siderophore receptor	WP_061486703.1
0.360910415649414	0.155797004699707	0.415547370910645	1.11850929260254	0.805500030517578	0.677988052368164	1.01390266418457	0.909981727600098	0.895538330078125	0.266348838806152	0.591202735900879	0.361680030822754	ALT	response regulator	WP_061486922.1
0.336721420288086	0.146304130554199	0.612063407897949	0.573371887207031	0.578523635864258	0.594869613647461	0.33598518371582	0.17884349822998	0.356304168701172	-0.201104164123535	-0.363055229187012	-2.19347858428955	ALT	HD domain-containing protein	WP_014977285.1
1.7266674041748	1.83239078521729	1.73009586334229	1.81837272644043	1.74070358276367	1.80002593994141	2.01625823974609	2.00789928436279	1.94933891296387	1.2790994644165	1.3557825088501	-0.175131797790527	ALT	branched-chain amino acid aminotransferase	WP_061439204.1
1.02544784545898	1.19235324859619	0.81462574005127	0.617330551147461	0.746255874633789	0.666805267333984	0.555549621582031	0.355128288269043	0.582983016967773	0.496750831604004	0.541523933410645	0.330170631408691	ALT	NAD(P)-dependent oxidoreductase	WP_061485873.1
1.54625701904297	1.61860942840576	1.8013391494751	1.27116775512695	1.70056343078613	1.57804870605469	1.40074729919434	1.31207370758057	1.06059646606445	0.534022331237793	0.870339393615723	-0.213519096374512	ALT	MULTISPECIES: RNA polymerase factor sigma-54	WP_014948342.1
-0.222530364990234	-0.442254066467285	-0.617974281311035	-0.540971755981445	-0.655071258544922	-0.625926971435547	-0.65032958984375	-0.191618919372559	-0.237529754638672	-0.434765815734863	-1.03834438323975	2.9750280380249	ALT	xanthine dehydrogenase molybdopterin binding subunit	WP_061485525.1
0.732656478881836	0.681838035583496	0.749537467956543	0.541715621948242	0.415193557739258	0.471900939941406	0.0233917236328125	0.136643409729004	0.103443145751953	0.636382102966309	0.340191841125488	2.26318073272705	ALT	ParB N-terminal domain-containing protein	WP_061487048.1
-1.63064193725586	-1.67229747772217	-1.24513721466064	-1.40622711181641	-1.54955291748047	-1.25830841064453	-1.36257171630859	-1.20581531524658	-1.4324836730957	-1.11524868011475	-1.46416568756104	1.2791223526001	ALT	diguanylate cyclase	WP_061486415.1
-1.09821319580078	-0.894185066223145	-1.09163379669189	-1.37030792236328	-1.26550674438477	-1.26711463928223	-0.946313858032227	-0.545119285583496	-0.694608688354492	-0.517607688903809	-0.505845069885254	-0.351080894470215	ALT	ATP-binding protein	WP_061486357.1
-0.488643646240234	-0.36293888092041	0.109055519104004	-0.202056884765625	-0.251688003540039	-0.125541687011719	-0.294576644897461	-0.867794990539551	-0.451745986938477	-0.191967964172363	0.214409828186035	0.443385124206543	ALT	BatD family protein	WP_061485184.1
4.84847450256348	4.71888446807861	4.59048175811768	5.00552940368652	5.3134822845459	4.93596458435059	4.89689254760742	4.66490459442139	5.31059646606445	3.29153919219971	4.02168369293213	1.99670314788818	ALT	MULTISPECIES: nucleoside-diphosphate kinase	WP_012519000.1
0.861490249633789	1.28150081634521	0.874747276306152	0.619571685791016	0.76240348815918	0.789119720458984	0.628820419311523	0.47707462310791	0.476314544677734	-0.193610191345215	-0.175393104553223	1.10976123809814	ALT	MULTISPECIES: peptide chain release factor 3	WP_014948726.1
0.404052734375	0.880120277404785	0.644684791564941	0.829874038696289	1.0351734161377	0.905380249023438	0.976438522338867	1.05498790740967	1.11852264404297	0.0510072708129883	0.702311515808105	-0.659214973449707	ALT	beta-ketoacyl-ACP synthase III	WP_061486417.1
0.747165679931641	1.0084924697876	1.05633068084717	1.26088714599609	0.885433197021484	1.21704292297363	0.976417541503906	0.942633628845215	0.726827621459961	-0.321179389953613	-0.445269584655762	-1.3359899520874	ALT	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	WP_061486661.1
2.2889518737793	2.25753116607666	2.3400297164917	2.24098777770996	2.16498756408691	2.44046211242676	2.14472770690918	2.06777858734131	1.74141883850098	0.999186515808105	2.5537805557251	1.67356586456299	ALT	MULTISPECIES: class I SAM-dependent methyltransferase	WP_039228695.1
1.90340042114258	1.96947574615479	1.69106769561768	1.73418998718262	1.66465187072754	1.68415069580078	1.26343154907227	0.775410652160645	1.13397407531738	0.279658317565918	0.54483699798584	2.26974391937256	ALT	dTDP-glucose 4,6-dehydratase	WP_061486606.1
-0.874198913574219	-0.734612464904785	-0.688046455383301	-0.353618621826172	0.213832855224609	-0.212757110595703	0.566226959228516	0.945164680480957	0.798486709594727	3.75391101837158	3.43290424346924	3.6443395614624	ALT	TonB-dependent siderophore receptor	WP_061486705.1
0.728231430053711	0.960824012756348	0.568428993225098	0.412895202636719	0.236217498779297	0.39372444152832	0.674606323242188	-0.41896915435791	0.116794586181641	-0.0730257034301758	-0.231480598449707	0.833931922912598	ALT	threonine ammonia-lyase, biosynthetic	WP_061486846.1
0.304424285888672	0.289219856262207	-0.0292978286743164	0.595256805419922	0.324590682983398	0.571514129638672	0.941043853759766	1.02618885040283	1.03708839416504	0.650557518005371	0.0580263137817383	-0.42458438873291	ALT	alanine--glyoxylate aminotransferase family protein	WP_061485545.1
-0.474431991577148	-0.424481391906738	0.00111484527587891	-0.056640625	0.0435066223144531	-0.13531494140625	0.496015548706055	0.856888771057129	0.670001983642578	2.48848056793213	2.35097599029541	2.66999912261963	ALT	alginate export family protein	WP_061439534.1
0.121532440185547	0.00796031951904297	0.162707328796387	-0.0358638763427734	-0.04718017578125	-0.0619888305664063	0.0282573699951172	-0.250338554382324	0.213310241699219	-0.620926856994629	-1.06863117218018	1.95544910430908	ALT	glutamate--cysteine ligase	WP_081106069.1
-1.04291534423828	0.0638418197631836	-1.380934715271	-1.03295516967773	-0.722835540771484	-0.770292282104492	0.59161376953125	0.337384223937988	-0.062530517578125	2.70846462249756	2.29672336578369	2.48472499847412	ALT	TonB-dependent receptor	WP_081106072.1
0.116355895996094	0.316926002502441	-0.361941337585449	-0.0181522369384766	0.0230007171630859	0.121809005737305	0.845518112182617	1.1010103225708	0.606117248535156	0.464608192443848	0.194661140441895	-0.396622657775879	ALT	3-hydroxyacyl-CoA dehydrogenase	WP_061485808.1
0.646108627319336	0.776860237121582	0.471749305725098	0.585397720336914	0.94677734375	0.739429473876953	1.32805824279785	1.46467113494873	1.57325744628906	1.4832181930542	1.67262554168701	-0.338156700134277	ALT	MBL fold metallo-hydrolase	WP_061485914.1
-1.10509300231934	-0.26975154876709	-1.70287036895752	-0.463466644287109	-0.833492279052734	-0.769847869873047	0.45086669921875	0.546689033508301	0.25535774230957	3.07264423370361	2.95448207855225	2.72244358062744	ALT	acylase	WP_061485867.1
-0.625078201293945	-0.482174873352051	-0.62522029876709	-0.475017547607422	-0.381872177124023	-0.231632232666016	-0.483896255493164	-0.523676872253418	-0.768531799316406	-0.721249580383301	-0.793660163879395	-0.92385196685791	ALT	EAL domain-containing protein	WP_061485811.1
0.701623916625977	0.685940742492676	1.08733654022217	1.6201000213623	1.08127784729004	1.32207679748535	1.14177322387695	1.916823387146	1.70034599304199	3.9933614730835	3.85221385955811	3.69111347198486	ALT	Slp family lipoprotein	WP_061486109.1
-0.236833572387695	-0.209830284118652	-0.226967811584473	-0.381465911865234	-0.801197052001953	-0.50672721862793	-0.393825531005859	-0.822018623352051	-0.558141708374023	-0.910054206848145	-1.13442707061768	-2.53653621673584	ALT	siroheme synthase CysG	WP_061439437.1
1.86643600463867	1.92522144317627	1.74889087677002	1.66131973266602	1.24345588684082	1.53655052185059	1.28245735168457	0.993718147277832	1.32625579833984	0.519110679626465	0.834017753601074	1.63760280609131	ALT	MULTISPECIES: amidophosphoribosyltransferase	WP_014949941.1
0.778224945068359	0.483773231506348	0.553793907165527	0.623271942138672	0.755970001220703	0.579978942871094	0.27607536315918	-0.0103693008422852	0.653387069702148	0.474358558654785	-0.212725639343262	-1.51355266571045	ALT	1-deoxy-D-xylulose-5-phosphate synthase	WP_061486144.1
-0.465274810791016	-0.724888801574707	-0.611170768737793	-0.102499008178711	0.246431350708008	0.0291690826416016	0.160488128662109	0.653256416320801	0.968456268310547	1.563889503479	1.36762523651123	1.98292064666748	ALT	MULTISPECIES: ABC transporter ATP-binding protein/permease	WP_014950852.1
-1.10479927062988	-0.993929862976074	-1.12142658233643	-1.09061241149902	-1.24089813232422	-1.14210510253906	-0.934642791748047	-0.842730522155762	-0.95808219909668	-1.40516948699951	-0.978287696838379	-0.529950141906738	ALT	circularly permuted type 2 ATP-grasp protein	WP_061484773.1
-1.23270034790039	-1.28396892547607	-1.34828662872314	-1.35323143005371	-0.840490341186523	-1.13938331604004	-1.17541694641113	-0.403439521789551	-0.322854995727539	2.0876989364624	1.45430278778076	1.65093326568604	ALT	DUF3372 domain-containing protein	WP_061486969.1
2.3699779510498	2.17753124237061	2.37276935577393	2.49506950378418	2.2725944519043	2.29426765441895	2.23763656616211	2.0924596786499	2.30169868469238	1.12928867340088	1.6348180770874	0.440529823303223	ALT	MULTISPECIES: YajQ family cyclic di-GMP-binding protein	WP_039228889.1
1.82661437988281	1.48347759246826	1.45680141448975	1.53264427185059	1.61395454406738	1.63746070861816	1.57850456237793	1.48528003692627	1.78092384338379	1.17449855804443	1.11755275726318	1.25306415557861	ALT	MULTISPECIES: Xaa-Pro dipeptidase	WP_014948148.1
-0.341657638549805	-0.457272529602051	-0.377322196960449	-0.0708026885986328	0.0373401641845703	0.00597190856933594	0.396427154541016	0.595131874084473	0.189043045043945	0.251749992370605	0.430401802062988	-0.67380428314209	ALT	MMPL family transporter	WP_049585614.1
-0.366548538208008	-0.748448371887207	-0.346528053283691	-0.0441131591796875	-0.0892448425292969	-0.00546455383300781	-0.458517074584961	-0.703587532043457	-0.818449020385742	-0.38820743560791	-1.25705242156982	-1.49768543243408	ALT	MULTISPECIES: ATP-binding protein	WP_061486774.1
0.541908264160156	0.556946754455566	-0.274781227111816	0.0949916839599609	-0.0216121673583984	0.149835586547852	0.893951416015625	1.46642971038818	0.729331970214844	1.07397747039795	0.960638999938965	0.169310569763184	ALT	acyl-CoA dehydrogenase family protein	WP_061485875.1
1.14051628112793	1.28967189788818	0.963217735290527	1.09905052185059	-0.199678421020508	0.364850997924805	0.434625625610352	1.41977405548096	0.405900955200195	0.363621711730957	0.344351768493652	1.30163860321045	ALT	MULTISPECIES: ATP-dependent RNA helicase SrmB	WP_014948476.1
-0.0151538848876953	-0.0314569473266602	0.131491661071777	0.638093948364258	0.825183868408203	0.546426773071289	0.687383651733398	1.51526737213135	1.32442665100098	0.60396671295166	0.474108695983887	1.95695972442627	ALT	MULTISPECIES: sodium/proton antiporter NhaB	WP_014949997.1
1.05563735961914	1.00607585906982	1.47786235809326	1.20220756530762	1.20042419433594	1.28446578979492	0.922002792358398	0.841130256652832	0.755273818969727	0.196078300476074	-0.226458549499512	0.696366310119629	ALT	MULTISPECIES: chemotaxis protein CheV	WP_061486197.1
-0.0181407928466797	-0.0692338943481445	-0.132119178771973	-0.183486938476563	-0.472982406616211	-0.23695182800293	-0.226970672607422	-0.218768119812012	-0.464424133300781	-1.6415376663208	-1.15999507904053	0.222735404968262	ALT	EAL domain-containing protein	WP_061485504.1
-1.12656784057617	-0.857029914855957	-1.01113986968994	-1.36223411560059	-1.36618804931641	-1.17289352416992	-1.22244834899902	-1.48150157928467	-1.37262916564941	0.25058650970459	-1.81631946563721	-0.789496421813965	ALT	DNA polymerase III subunit gamma/tau	WP_061486125.1
-0.0608139038085938	-0.172585487365723	-0.0217962265014648	-0.127492904663086	-0.00512886047363281	-0.11699104309082	-0.512168884277344	-0.392489433288574	-0.62755012512207	-0.873154640197754	-1.16011524200439	-2.95119190216064	ALT	DNA topoisomerase IV subunit B	WP_061439465.1
-1.85474014282227	-1.97362422943115	-2.05911540985107	-1.82111740112305	-1.23724365234375	-1.52277565002441	-0.838436126708984	-0.376648902893066	-0.567050933837891	1.87705516815186	1.70925617218018	1.71800327301025	ALT	TonB-dependent receptor	WP_061486770.1
2.82898330688477	2.92852306365967	2.87731838226318	3.48687934875488	2.92641067504883	2.98276329040527	2.89280891418457	2.80654048919678	2.57740592956543	2.16299343109131	2.42497539520264	1.14689922332764	ALT	MULTISPECIES: 3-oxoacyl-ACP reductase FabG	WP_014976326.1
1.20666313171387	1.21763324737549	1.55630588531494	1.73800277709961	2.13223838806152	1.7565975189209	1.64510154724121	2.22517108917236	2.30046653747559	0.401640892028809	0.769137382507324	-0.0432538986206055	ALT	DUF839 domain-containing protein	WP_061486042.1
1.13363456726074	1.14551639556885	1.24565410614014	1.24040794372559	1.46513175964355	1.3721866607666	1.26438331604004	1.18215656280518	1.60917854309082	0.647767066955566	0.70691967010498	0.713129997253418	ALT	MULTISPECIES: outer membrane protein assembly factor BamB	WP_014950164.1
2.45191764831543	2.74901485443115	2.64286136627197	2.55424880981445	1.98521423339844	2.67200469970703	2.2413444519043	1.96236896514893	2.04825973510742	1.82260608673096	1.39701747894287	1.55455875396729	ALT	MULTISPECIES: beta-ketoacyl-ACP synthase I	WP_014949953.1
2.08155250549316	2.28450679779053	2.29243183135986	2.25506019592285	2.58316993713379	2.39546966552734	2.47122764587402	2.370924949646	2.20406341552734	1.52300548553467	0.982129096984863	0.993067741394043	ALT	MULTISPECIES: tetratricopeptide repeat protein	WP_014950165.1
1.5888843536377	1.63165378570557	1.17589282989502	1.35252571105957	1.4305534362793	1.34797096252441	1.5496826171875	1.38747692108154	1.3261661529541	0.717000007629395	0.780034065246582	-0.599732398986816	ALT	tryptophan--tRNA ligase	WP_061439226.1
2.53742980957031	2.35901355743408	2.74029064178467	2.65638160705566	2.46900939941406	2.45568466186523	2.0747241973877	2.18134021759033	1.95505142211914	2.05653858184814	1.84875202178955	1.57216548919678	ALT	acid phosphatase	WP_061486764.1
1.04608154296875	0.983809471130371	1.61400699615479	1.95587730407715	1.2222785949707	1.59954643249512	1.40768814086914	1.59993457794189	0.827253341674805	1.60467624664307	1.21602153778076	0.0328245162963867	ALT	MULTISPECIES: NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta	WP_014951244.1
0.668607711791992	0.582888603210449	0.659302711486816	0.616415023803711	0.943910598754883	0.964683532714844	0.632373809814453	0.618695259094238	0.894809722900391	-0.255719184875488	-0.0262632369995117	-0.292666435241699	ALT	MULTISPECIES: LysR family transcriptional regulator	WP_014948786.1
1.35101127624512	1.3249979019165	1.46216487884521	1.96451377868652	2.11818313598633	2.20600509643555	2.1165885925293	2.8190221786499	2.77424621582031	2.82005977630615	3.95456027984619	3.69523906707764	ALT	MULTISPECIES: cytochrome-c oxidase, cbb3-type subunit II	WP_014949590.1
2.99559783935547	3.15798473358154	3.31102657318115	3.01283645629883	3.42189788818359	3.16420936584473	2.9300708770752	3.21127414703369	3.13236427307129	2.4927453994751	2.51805591583252	0.891674995422363	ALT	MULTISPECIES: 30S ribosomal protein S8	WP_012519224.1
0.339317321777344	0.225380897521973	0.823334693908691	0.565341949462891	0.212026596069336	0.281808853149414	0.0668087005615234	-0.0154008865356445	0.120151519775391	-0.186501502990723	-0.0109376907348633	0.0313615798950195	ALT	penicillin-binding protein activator	WP_061486451.1
1.4913501739502	1.58924388885498	1.83632373809814	2.114013671875	2.07178115844727	2.08167839050293	2.31596755981445	2.49896907806396	2.34468841552734	2.15812969207764	2.12105846405029	1.52665996551514	ALT	archaetidylserine decarboxylase	WP_039231034.1
0.339471817016602	0.791609764099121	0.59780216217041	0.479555130004883	0.128742218017578	0.449970245361328	0.327869415283203	0.188597679138184	-0.0647830963134766	-0.43281078338623	0.000924110412597656	0.706549644470215	ALT	MULTISPECIES: PEP-CTERM-box response regulator transcription factor	WP_014950451.1
1.6730785369873	1.76981258392334	1.65931987762451	1.9837474822998	1.6032829284668	1.76107215881348	1.53686332702637	1.59921360015869	1.46635055541992	0.55405330657959	0.688834190368652	-0.604762077331543	ALT	MULTISPECIES: Hpt domain-containing protein	WP_014948751.1
4.55116653442383	4.22535037994385	4.34636974334717	4.17426300048828	4.19765472412109	3.9762020111084	3.62320518493652	3.60917186737061	4.65175437927246	3.17959308624268	3.457594871521	0.945923805236816	ALT	MULTISPECIES: 50S ribosomal protein L24	WP_014950912.1
1.58254623413086	1.47372531890869	1.576003074646	1.30470275878906	1.07125473022461	1.20557403564453	0.970550537109375	0.978095054626465	1.13481712341309	0.259169578552246	-0.0926828384399414	0.61101245880127	ALT	cysteine--tRNA ligase	WP_061486074.1
-0.181337356567383	-0.133404731750488	-0.0892972946166992	-0.000204086303710938	-0.224124908447266	-0.00352859497070313	-0.164382934570313	-0.210370063781738	-0.220464706420898	-0.807278633117676	-0.752364158630371	0.97730541229248	ALT	MULTISPECIES: LacI family DNA-binding transcriptional regulator	WP_014949874.1
-0.607091903686523	0.292555809020996	-0.655949592590332	-1.45990753173828	-1.92110252380371	-1.7883243560791	-0.800264358520508	-1.87511348724365	-1.1651439666748	-3.78947353363037	-3.66979122161865	3.12098789215088	ALT	MULTISPECIES: flotillin family protein	WP_039236487.1
1.99909782409668	2.12916088104248	1.62191867828369	1.41477394104004	1.28543281555176	1.56939125061035	1.5783519744873	1.27538204193115	1.44923210144043	0.470475196838379	0.878005027770996	-0.047114372253418	ALT	MULTISPECIES: HslU--HslV peptidase ATPase subunit	WP_014950968.1
-0.377485275268555	-0.218853950500488	-0.258999824523926	-0.613351821899414	-0.363018035888672	-0.437065124511719	-0.451564788818359	-0.292300224304199	-0.423341751098633	0.309929847717285	-0.435734748840332	-0.370835304260254	ALT	alpha-amylase family protein	WP_061485864.1
0.27375602722168	0.392521858215332	0.454968452453613	0.28400993347168	0.26420783996582	0.158281326293945	0.406572341918945	0.628790855407715	0.210445404052734	0.857916831970215	1.07202053070068	-0.154208183288574	ALT	MULTISPECIES: acetolactate synthase large subunit	WP_014951084.1
-1.43769836425781	-1.19292736053467	-1.28770732879639	-0.833410263061523	-1.64929008483887	-1.13981246948242	-0.379217147827148	-0.00910091400146484	-0.220682144165039	-0.409586906433105	-0.190272331237793	-1.09936237335205	ALT	MULTISPECIES: acetyl-CoA C-acyltransferase	WP_014949231.1
0.712249755859375	0.443896293640137	0.732226371765137	0.879793167114258	1.11087989807129	0.941783905029297	0.395393371582031	0.441237449645996	0.702718734741211	-0.895377159118652	-0.532397270202637	-0.500243186950684	ALT	amidohydrolase family protein	WP_014948989.1
-0.374120712280273	0.0121297836303711	0.0662603378295898	0.0291385650634766	0.109455108642578	0.204446792602539	0.312326431274414	0.499608039855957	0.630992889404297	1.49143505096436	0.429656028747559	1.71177196502686	ALT	HAMP domain-containing histidine kinase	WP_014947923.1
0.77751350402832	0.970084190368652	0.954129219055176	0.970458984375	0.807964324951172	0.953304290771484	0.717756271362305	0.61733341217041	0.682580947875977	0.366982460021973	-0.366328239440918	-2.15241527557373	ALT	MULTISPECIES: orotidine-5'-phosphate decarboxylase	WP_039234640.1
0.380672454833984	0.199707984924316	0.159916877746582	-0.123287200927734	-0.00424575805664063	0.0156230926513672	-0.0779628753662109	0.148564338684082	0.355144500732422	0.940207481384277	-0.117234230041504	1.01481151580811	ALT	DNA-3-methyladenine glycosylase I	WP_061486662.1
1.03916931152344	0.934037208557129	1.25664806365967	1.34175300598145	0.895502090454102	1.09310150146484	0.792234420776367	0.847086906433105	0.968683242797852	0.168217658996582	0.275372505187988	-1.51645946502686	ALT	phospholipid ABC transporter ATP-binding protein MlaF	WP_061439596.1
1.48413848876953	1.27309131622314	1.09367084503174	1.22720336914063	1.29596138000488	1.51934432983398	1.30044937133789	1.58465671539307	1.65685844421387	0.794854164123535	0.726284980773926	-0.73319149017334	ALT	MULTISPECIES: Xaa-Pro peptidase family protein	WP_061487004.1
-2.21500205993652	-2.27002811431885	-2.17730045318604	-2.01622200012207	-1.57478523254395	-1.70560646057129	-1.06653594970703	-0.770874977111816	-1.31431770324707	1.81893444061279	1.61066341400146	1.77206516265869	ALT	TonB-dependent receptor	WP_061485754.1
2.3284912109375	2.40256786346436	2.76196193695068	2.35182571411133	2.41511726379395	2.51648139953613	2.3045825958252	1.8252534866333	2.0212459564209	1.63514614105225	1.21320056915283	2.93618679046631	ALT	MULTISPECIES: protein phosphatase CheZ	WP_014948650.1
1.66235160827637	1.21342945098877	0.39536190032959	0.703361511230469	0.629362106323242	0.558965682983398	1.12361907958984	1.23438930511475	0.890933990478516	1.38242244720459	1.51615428924561	0.370301246643066	ALT	MULTISPECIES: phosphoenolpyruvate carboxykinase	WP_061486814.1
0.313056945800781	0.434012413024902	0.45685863494873	0.148374557495117	0.498945236206055	0.419204711914063	0.183284759521484	0.659853935241699	0.463445663452148	-0.065089225769043	0.097477912902832	-0.894057273864746	ALT	cytochrome c oxidase subunit II	WP_081106125.1
-0.771747589111328	-0.800776481628418	-0.583552360534668	-0.688447952270508	-0.438634872436523	-0.564861297607422	-0.0948886871337891	-0.088414192199707	-0.231679916381836	0.913371086120605	1.11119365692139	1.23702144622803	ALT	MULTISPECIES: SPFH domain-containing protein	WP_014950598.1
-1.67743682861328	-1.66370296478271	-1.52392864227295	-1.56448364257813	-1.52012062072754	-1.4361400604248	-1.45480155944824	-1.435378074646	-1.55339241027832	-1.8955602645874	-1.70853137969971	4.09102916717529	ALT	response regulator	WP_232375951.1
1.23848533630371	1.57871913909912	1.32139492034912	1.12984848022461	0.802507400512695	0.902431488037109	1.18310737609863	0.852021217346191	0.853771209716797	0.581181526184082	0.203106880187988	0.35806941986084	ALT	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	WP_061486732.1
1.32035446166992	1.45338153839111	1.55441188812256	1.73414611816406	1.15610885620117	1.24855422973633	1.43367195129395	1.23347949981689	1.29898834228516	0.99278736114502	0.515917778015137	0.701640129089355	ALT	MULTISPECIES: energy transducer TonB	WP_014948704.1
2.93584442138672	3.3418436050415	2.86317729949951	3.09260368347168	2.45169830322266	2.58931350708008	2.59504699707031	2.24574375152588	2.37941932678223	1.54709339141846	1.64956760406494	0.731566429138184	ALT	MULTISPECIES: phosphoribosylaminoimidazolesuccinocarboxamide synthase	WP_014949658.1
0.979635238647461	0.729128837585449	-0.24099063873291	0.48992919921875	0.45720100402832	0.559337615966797	1.25069427490234	1.61756420135498	0.959613800048828	-0.0639314651489258	0.414324760437012	0.267420768737793	ALT	MULTISPECIES: 4-hydroxyphenylpyruvate dioxygenase	WP_014949049.1
0.753387451171875	0.440037727355957	0.917464256286621	0.940637588500977	0.997243881225586	0.801950454711914	0.68621826171875	0.683873176574707	0.539339065551758	-0.376233100891113	-0.220549583435059	0.569144248962402	ALT	ATP-binding protein	WP_061486665.1
2.07225036621094	2.19890308380127	1.72510814666748	1.5926456451416	1.33620452880859	1.49676704406738	1.42342185974121	0.861790657043457	1.29913711547852	0.0167932510375977	-1.09393978118896	-0.683159828186035	ALT	MULTISPECIES: sulfate adenylyltransferase subunit CysD	WP_014948797.1
0.704866409301758	0.982325553894043	1.10881900787354	0.816181182861328	0.549566268920898	0.958429336547852	0.609455108642578	0.183100700378418	-0.0584259033203125	1.74326229095459	-0.112366676330566	2.31568431854248	ALT	MULTISPECIES: nitrogen regulation protein NR(I)	WP_014977284.1
2.59127616882324	3.22876071929932	2.73133563995361	3.69899940490723	3.4678783416748	3.26111030578613	3.5583381652832	4.20983600616455	4.19594764709473	7.22275447845459	6.98486042022705	7.40564250946045	ALT	outer membrane beta-barrel protein	WP_061438872.1
1.04890251159668	0.796847343444824	1.19966411590576	1.45931816101074	1.45464897155762	1.18473434448242	1.21169090270996	0.571803092956543	0.906803131103516	-0.280499458312988	-0.290411949157715	-0.341958045959473	ALT	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	WP_061486771.1
-0.401250839233398	0.0110673904418945	-0.400912284851074	-0.72630500793457	-0.99554443359375	-0.961797714233398	-0.985696792602539	-1.01881313323975	-1.56390762329102	2.119065284729	0.25505542755127	-0.216551780700684	ALT	hypothetical protein	WP_061439478.1
3.7569465637207	3.87221431732178	4.06187534332275	4.75081825256348	4.15448379516602	4.18330383300781	3.82221794128418	3.31449413299561	4.01849365234375	2.96990489959717	1.91653728485107	2.88745594024658	ALT	MULTISPECIES: P-II family nitrogen regulator	WP_012516988.1
1.47833633422852	1.83521366119385	1.84147357940674	2.03838920593262	1.32022094726563	1.26802253723145	0.993448257446289	0.929617881774902	1.09987449645996	-0.13178539276123	0.35030460357666	-0.340447425842285	ALT	PhoH family protein	WP_061439421.1
-1.2244701385498	-1.36419010162354	-1.33656406402588	-0.918598175048828	-0.708343505859375	-0.839035034179688	0.0824623107910156	0.272189140319824	0.133815765380859	2.66670513153076	2.70332622528076	3.30828380584717	ALT	TonB-dependent siderophore receptor	WP_061438933.1
0.644302368164063	0.851340293884277	0.928925514221191	1.14007759094238	1.01199340820313	1.05887222290039	0.757299423217773	0.749999046325684	0.787069320678711	-0.12395191192627	-0.0797338485717773	-1.30273914337158	ALT	MULTISPECIES: CNNM family magnesium/cobalt transport protein CorC	WP_014948991.1
2.32525825500488	2.62595844268799	2.51271724700928	2.78845596313477	2.51777458190918	2.41999816894531	2.536376953125	1.9796724319458	2.47762107849121	1.83615970611572	1.48036098480225	-0.0917367935180664	ALT	MULTISPECIES: ATP-dependent Clp endopeptidase proteolytic subunit ClpP	WP_014950147.1
2.22717475891113	2.31078433990479	1.9975061416626	1.9891471862793	1.63313102722168	1.90560340881348	1.99336051940918	1.56046772003174	1.76677131652832	1.28442859649658	1.29850482940674	-0.184172630310059	ALT	MULTISPECIES: ATP phosphoribosyltransferase	WP_014950027.1
0.730348587036133	0.66899585723877	0.691971778869629	0.477569580078125	0.316184997558594	0.477861404418945	0.384368896484375	0.132655143737793	0.444034576416016	-0.516772270202637	-0.629164695739746	0.226107597351074	ALT	MULTISPECIES: sigma 54-interacting transcriptional regulator	WP_014948857.1
0.0584640502929688	0.118866920471191	-0.0693273544311523	-0.106391906738281	-0.372762680053711	-0.146379470825195	-0.230922698974609	-0.252814292907715	-0.331695556640625	-0.131758689880371	-0.685662269592285	0.0110635757446289	ALT	DNA mismatch repair protein MutS	WP_061484946.1
-0.907865524291992	-0.982531547546387	-0.513388633728027	-0.580417633056641	-0.514232635498047	-0.722370147705078	-0.687221527099609	-0.591649055480957	-0.69500732421875	-1.35727977752686	-1.1758394241333	-2.8391637802124	ALT	bifunctional diguanylate cyclase/phosphodiesterase	WP_061486291.1
